Type,Frame,Fish1,Fish2
2,16,8,12
2,19,8,12
2,24,11,12
2,30,10,4
2,38,10,3
2,46,11,10
2,49,10,11
2,54,10,11
2,56,11,10
2,59,6,11
2,66,11,9
2,69,2,6
2,69,11,2
2,73,8,9
2,76,1,1
2,78,2,6
2,79,3,9
2,92,8,5
2,96,6,8
2,97,6,7
2,98,9,13
2,100,0,7
2,102,0,7
2,106,0,10
2,114,6,0
2,118,1,9
2,121,6,13
2,155,0,6
2,156,10,6
2,162,10,0
2,164,10,14
2,184,14,10
2,186,2,0
2,187,14,10
2,193,8,5
2,196,7,2
2,197,3,1
2,199,7,2
2,203,10,6
2,209,14,10
2,278,14,0
2,290,11,7
2,323,3,5
2,329,3,10
2,336,3,1
2,338,1,11
2,340,3,10
2,342,3,10
2,343,11,2
2,344,11,0
2,346,3,5
2,347,3,10
2,348,11,2
2,353,11,0
2,362,7,4
2,366,4,6
2,367,2,13
2,373,2,13
2,376,2,13
2,519,4,14
2,521,4,14
2,624,8,1
2,630,14,13
2,633,14,8
2,635,14,13
2,637,8,2
2,639,8,2
2,1006,1,13
2,1026,1,2
2,1034,2,12
2,1040,1,4
2,1044,1,7
2,1054,3,2
2,1059,13,5
2,1060,13,10
2,1061,13,10
2,1063,10,5
2,1066,10,7
2,1068,3,14
2,1072,3,7
2,1104,7,3
2,1110,3,10
2,1114,4,14
2,1131,4,7
2,1139,14,3
2,1143,7,5
2,1148,4,1
2,1151,4,1
2,1188,5,3
2,1192,5,14
2,1200,14,0
2,1212,5,4
2,1220,4,11
2,1223,4,11
2,1225,4,10
2,1225,12,14
2,1226,12,2
2,1228,4,6
2,1229,4,5
2,1230,4,5
2,1232,4,5
2,1236,13,8
2,1239,13,5
2,1247,14,9
2,1249,14,6
2,1250,14,6
2,1253,14,6
2,1255,14,6
2,1260,5,10
2,1265,13,3
2,1266,3,13
2,1267,3,1
2,1270,10,13
2,1306,7,6
2,1308,7,5
2,1311,1,14
2,1313,1,7
2,1392,1,2
2,1406,1,7
2,1443,12,8
2,1445,3,14
2,1531,0,7
2,1561,8,0
2,1569,7,0
2,1572,8,0
2,1574,8,13
2,1586,13,4
2,1589,11,4
2,1623,13,14
2,1742,9,11
2,1744,9,11
2,2164,5,8
2,2179,2,10
2,2185,5,12
2,2197,1,8
2,2208,9,14
2,2386,10,12
2,2388,12,5
2,2390,10,12
2,2391,10,12
2,2393,10,12
2,2396,10,11
2,2399,10,11
2,2599,11,0
2,2605,0,6
2,2646,4,9
2,2655,11,1
2,2658,13,5
2,2662,5,3
2,2663,11,1
2,2665,4,5
2,2666,4,1
2,2667,4,5
2,2670,9,2
2,2672,9,5
2,2673,11,4
2,2685,2,13
2,2687,12,5
2,2690,12,5
2,2702,1,0
2,2715,6,12
2,2718,7,12
2,2773,13,12
2,2778,13,12
2,2780,13,2
2,2789,12,5
2,2791,2,8
2,2794,2,10
2,2800,5,10
2,2810,2,5
2,2841,11,2
2,2873,11,14
2,2879,5,2
2,2883,7,8
2,2893,8,14
2,2919,14,14
2,2922,14,1
2,2927,11,2
2,2931,3,0
2,2934,11,14
2,2939,11,1
2,2949,14,6
2,2952,14,11
2,2956,11,4
2,2957,14,4
2,2979,8,10
2,2993,6,8
2,2997,8,10
2,3000,11,0
2,3006,10,7
2,3016,4,5
2,3028,8,14
2,3031,8,14
2,3038,8,9
2,3074,5,0
2,3075,5,8
2,3077,1,6
2,3095,6,8
2,3125,8,7
2,3131,3,10
2,3134,3,2
2,3139,3,2
2,3141,3,2
2,3144,7,2
2,3146,7,2
2,3309,10,8
2,3311,10,2
2,3325,0,8
2,3329,0,8
2,3337,1,7
2,3356,1,12
2,3357,1,10
2,3358,4,2
2,3360,4,2
2,3362,4,2
2,3378,4,2
2,3384,14,0
2,3389,10,2
2,3396,1,2
2,3433,3,1
2,3434,3,12
2,3437,3,2
2,3439,3,1
2,3444,1,9
2,3456,9,3
2,3474,11,13
2,3476,11,7
2,3483,9,2
2,3531,12,13
2,3558,9,13
2,3563,7,13
2,3900,7,6
2,3902,7,14
2,3917,14,0
2,3928,14,2
2,4004,9,14
2,4011,9,1
2,4014,1,9
2,4015,2,10
2,4017,6,3
2,4021,6,11
2,4034,8,6
2,4037,8,3
2,4082,8,12
2,4087,3,10
2,4090,6,10
2,4097,8,9
2,4101,7,0
2,4104,12,10
2,4106,0,10
2,4107,8,12
2,4114,8,5
2,4115,8,7
2,4119,7,2
2,4121,10,2
2,4134,6,13
2,4136,6,9
2,4139,0,13
2,4140,3,9
2,4142,7,9
2,4150,2,8
2,4151,2,8
2,4155,11,7
2,4156,13,1
2,4158,13,0
2,4167,1,13
2,4239,1,2
2,4251,13,8
2,4253,1,0
2,4255,11,11
2,4258,1,0
2,4311,3,12
2,4313,3,5
2,4320,14,0
2,4323,14,10
2,4358,1,8
2,4361,1,0
2,4364,12,2
2,4370,9,10
2,4398,12,8
2,4418,2,0
2,4424,0,13
2,4425,12,1
2,4428,13,3
2,4448,13,3
2,4453,2,9
2,4455,2,9
2,4461,2,9
2,4477,11,0
2,4484,3,11
2,4487,12,7
2,4489,12,11
2,4497,12,11
2,4499,12,11
2,4507,3,7
2,4533,12,8
2,4538,5,0
2,4540,3,12
2,4543,3,12
2,4752,8,13
2,4754,8,7
2,4768,7,0
2,4769,7,0
2,4770,8,0
2,4784,0,12
2,4794,7,6
2,4798,5,6
2,4802,5,1
2,4827,8,6
2,4829,8,6
2,4852,3,1
2,4886,13,11
2,4891,13,9
2,4906,8,7
2,4918,11,13
2,4928,5,0
2,4929,5,0
2,4961,11,13
2,4977,8,0
2,5020,0,6
2,5025,0,8
2,5046,7,13
2,5084,5,14
2,5086,5,14
2,5135,5,9
2,5153,7,9
2,5156,10,3
2,5158,3,9
2,5159,10,9
2,5162,6,9
2,5165,6,9
2,5170,0,2
2,5179,0,11
2,5186,11,7
2,5188,11,7
2,5196,11,13
2,5202,7,1
2,5225,13,5
2,5228,13,5
2,5255,0,6
2,5266,4,14
2,5307,0,12
2,5310,0,14
2,5323,1,5
2,5340,1,9
2,5344,13,2
2,5384,0,5
2,5386,0,5
2,5389,7,11
2,5391,0,2
2,5394,0,7
2,5409,4,7
2,5690,11,10
2,5732,0,4
2,5735,0,10
2,5756,12,4
2,5779,13,10
2,5797,10,8
2,5811,12,0
2,5814,9,1
2,5820,4,10
2,5825,13,11
2,5837,10,6
2,5850,11,8
2,5855,8,4
2,5869,6,14
2,5882,11,13
2,5898,0,9
2,5900,4,14
2,5916,11,6
2,5933,4,14
2,5936,2,14
2,5970,2,11
2,5973,2,11
2,6054,13,12
2,6064,10,13
2,6068,2,11
2,6073,14,8
2,6075,14,13
2,6096,4,13
2,6101,12,4
2,6108,8,5
2,6122,3,1
2,6123,5,2
2,6151,10,12
2,6156,12,14
2,6159,12,14
2,6293,14,9
2,6296,1,9
2,6299,14,9
2,6509,12,5
2,6525,5,14
2,6527,6,14
2,6532,8,12
2,6534,5,8
2,6536,5,8
2,6538,5,8
2,6559,11,4
2,6562,11,12
2,6564,11,4
2,6566,11,4
2,6568,11,4
2,6571,11,8
2,6576,11,12
2,6580,6,11
2,6623,13,12
2,6677,8,5
2,6685,12,10
2,6690,13,4
2,6703,6,4
2,6704,9,4
2,6705,9,4
2,6711,5,2
2,6720,9,2
2,6780,5,11
2,6804,0,10
2,6810,12,4
2,6866,13,3
2,6896,14,4
2,6903,14,4
2,6904,14,4
2,6905,14,11
2,6930,0,5
2,6932,1,1
2,6934,6,11
2,6958,5,9
2,6960,5,9
2,6962,10,12
2,7026,5,14
2,7026,14,2
2,7027,14,4
2,7032,1,3
2,7034,1,3
2,7039,11,3
2,7120,6,7
2,7123,6,3
2,7125,6,3
2,7207,10,11
2,7234,12,14
2,7255,5,13
2,7263,10,3
2,7357,7,4
2,7417,10,14
2,7419,10,14
2,7430,6,7
2,7432,6,4
2,7433,6,4
2,7434,6,4
2,7435,6,4
2,7436,6,4
2,7439,7,8
2,7441,7,8
2,7510,12,5
2,7515,9,2
2,7519,9,13
2,7527,14,12
2,7531,9,10
2,7533,9,2
2,7534,9,2
2,7541,10,14
2,7543,10,4
2,7545,10,9
2,7548,10,3
2,7550,5,3
2,7554,9,5
2,7557,10,5
2,7559,10,14
2,7562,10,3
2,7565,10,14
2,7574,10,14
2,7602,10,8
2,7632,8,9
2,7651,11,2
2,7772,9,0
2,7786,4,0
2,7797,11,6
2,7803,9,4
2,7820,3,8
2,7826,3,12
2,7852,2,14
2,7858,3,8
2,7916,5,1
2,7929,2,10
2,7931,8,3
2,7935,7,5
2,8049,9,10
2,8051,9,10
2,8324,14,3
2,8353,3,9
2,8357,3,14
2,8361,8,12
2,8368,3,11
2,8369,3,11
2,8373,1,5
2,8384,10,0
2,8388,5,10
2,8407,5,12
2,8412,5,8
2,8417,5,12
2,8439,5,1
2,8441,5,1
2,8462,5,1
2,8473,3,11
2,8476,3,11
2,8483,3,11
2,8489,5,1
2,8557,5,1
2,8593,10,5
2,8595,10,2
2,8612,10,9
2,8952,11,12
2,9016,14,11
2,9018,14,5
2,9065,1,13
2,9172,4,0
2,9175,4,0
2,9782,3,5
2,9784,3,0
2,10212,9,0
2,10219,5,11
2,10291,9,1
2,10333,2,10
2,10522,0,6
2,11417,0,9
2,11563,2,8
2,12050,10,8
2,12055,10,0
2,12156,14,10
