Type,Frame,Fish1,Fish2
-2,0,-1,-1
2,15,8,9
2,18,8,9
2,20,8,12
2,23,11,9
2,28,10,4
2,29,10,4
0,31,-1,-1
-1,31,-1,-1
0,33,-1,-1
-1,36,-1,-1
2,37,10,3
0,39,-1,-1
-1,40,-1,-1
2,41,10,11
2,41,11,4
0,42,-1,-1
-1,45,-1,-1
0,47,-1,-1
-1,47,-1,-1
2,48,10,9
2,48,11,14
2,50,10,3
2,51,10,3
2,52,10,3
2,56,10,3
2,58,6,3
2,59,11,13
0,60,-1,-1
-1,62,-1,-1
2,67,11,8
2,69,8,13
0,70,-1,-1
-1,71,-1,-1
2,73,1,7
0,74,-1,-1
-1,74,-1,-1
2,75,6,14
2,76,2,1
0,77,-1,-1
-1,77,-1,-1
2,79,2,8
0,80,-1,-1
-1,91,-1,-1
2,92,6,2
0,93,-1,-1
-1,94,-1,-1
2,95,6,8
2,95,8,6
2,97,0,6
2,98,0,2
2,99,0,7
2,101,0,1
2,103,0,1
2,104,0,2
2,105,0,11
2,110,6,9
2,114,1,0
1,115,1,-1
2,115,0,6
2,117,1,14
2,118,6,11
0,119,-1,-1
-1,120,-1,-1
0,122,-1,-1
-1,130,-1,-1
0,132,-1,-1
-1,153,-1,-1
2,154,10,2
2,155,10,0
2,156,3,11
2,156,9,4
1,157,7,-1
2,157,3,11
1,158,6,-1
2,158,3,11
2,158,10,9
0,159,-1,-1
-1,159,-1,-1
2,161,9,4
2,163,10,14
2,164,9,13
2,166,6,0
0,167,-1,-1
-1,167,-1,-1
2,171,9,13
2,172,9,13
2,173,9,13
2,178,0,14
2,179,0,14
2,180,0,14
2,181,0,14
2,182,0,7
2,183,0,14
2,185,14,10
2,186,14,10
2,189,14,10
2,190,14,7
0,191,-1,-1
-1,191,-1,-1
1,192,11,-1
2,192,14,7
2,195,3,14
2,195,14,7
2,196,3,1
2,196,14,3
2,197,7,0
0,198,-1,-1
-1,198,-1,-1
0,200,-1,-1
-1,200,-1,-1
2,201,3,6
2,201,7,13
0,202,-1,-1
-1,202,-1,-1
0,204,-1,-1
-1,207,-1,-1
2,209,3,14
0,210,-1,-1
-1,211,-1,-1
2,214,14,2
2,215,14,7
2,216,14,7
0,224,-1,-1
-1,224,-1,-1
0,243,-1,-1
-1,243,-1,-1
0,249,-1,-1
-1,249,-1,-1
2,259,8,11
0,263,-1,-1
-1,263,-1,-1
2,289,11,7
2,320,8,5
2,326,3,5
2,331,3,11
2,332,2,6
0,333,-1,-1
-1,333,-1,-1
2,334,3,11
2,336,2,12
2,337,1,11
2,338,2,12
2,341,11,0
2,342,11,2
2,344,1,5
2,345,11,2
2,346,11,1
2,347,11,0
2,348,3,10
2,349,3,10
2,351,11,1
2,352,11,1
2,361,7,4
2,364,7,6
2,366,7,6
2,370,2,13
2,375,2,4
2,378,2,4
2,470,8,11
2,521,0,7
2,526,4,14
2,623,8,14
2,626,4,14
2,628,4,14
2,628,14,1
2,631,14,6
2,634,14,13
2,636,8,14
2,638,8,2
2,674,8,6
2,784,8,0
2,786,6,0
0,1017,-1,-1
-1,1019,-1,-1
2,1022,11,14
0,1023,-1,-1
-1,1024,-1,-1
2,1027,1,12
2,1028,1,12
2,1029,1,12
2,1032,7,12
2,1035,2,1
0,1036,-1,-1
-1,1039,-1,-1
0,1041,-1,-1
-1,1041,-1,-1
1,1042,7,-1
2,1042,12,7
0,1043,-1,-1
-1,1043,-1,-1
1,1044,1,-1
2,1044,10,14
0,1045,-1,-1
-1,1047,-1,-1
0,1049,-1,-1
-1,1053,-1,-1
0,1055,-1,-1
-1,1058,-1,-1
2,1059,10,12
2,1060,10,14
2,1061,10,12
2,1062,10,3
2,1064,10,11
2,1065,10,11
2,1067,10,11
2,1068,13,11
2,1069,3,14
2,1070,3,10
0,1073,-1,-1
-1,1077,-1,-1
0,1079,-1,-1
-1,1079,-1,-1
0,1087,-1,-1
-1,1088,-1,-1
2,1089,0,3
0,1092,-1,-1
-1,1092,-1,-1
2,1105,7,5
2,1106,7,14
0,1107,-1,-1
-1,1108,-1,-1
2,1113,4,5
2,1118,4,6
0,1128,-1,-1
-1,1128,-1,-1
2,1136,4,14
2,1138,14,8
2,1140,4,0
2,1140,8,9
2,1141,4,6
2,1141,8,14
