Type,Frame,Fish1,Fish2
-2,0,-1,-1
0,1,-1,-1
-1,13,-1,-1
0,17,-1,-1
-1,18,-1,-1
0,21,-1,-1
-1,146,-1,-1
0,148,-1,-1
-1,155,-1,-1
0,157,-1,-1
-1,161,-1,-1
0,163,-1,-1
-1,165,-1,-1
2,166,8,4
0,167,-1,-1
-1,168,-1,-1
0,170,-1,-1
-1,170,-1,-1
0,173,-1,-1
-1,177,-1,-1
0,179,-1,-1
-1,180,-1,-1
0,183,-1,-1
-1,183,-1,-1
0,187,-1,-1
-1,187,-1,-1
0,189,-1,-1
-1,189,-1,-1
0,191,-1,-1
-1,191,-1,-1
0,193,-1,-1
-1,194,-1,-1
0,205,-1,-1
-1,205,-1,-1
2,249,8,13
2,251,8,13
2,254,3,7
2,317,8,0
2,318,8,0
2,360,6,0
2,362,6,0
2,365,6,1
0,792,-1,-1
-1,792,-1,-1
0,796,-1,-1
-1,798,-1,-1
0,800,-1,-1
-1,800,-1,-1
2,802,5,0
2,803,5,0
2,804,5,0
2,805,5,0
2,806,5,0
2,807,5,0
2,808,5,0
2,809,5,0
2,810,5,0
2,811,5,0
0,816,-1,-1
-1,816,-1,-1
0,850,-1,-1
-1,851,-1,-1
0,853,-1,-1
-1,853,-1,-1
0,863,-1,-1
-1,869,-1,-1
0,878,-1,-1
-1,879,-1,-1
0,881,-1,-1
-1,1097,-1,-1
0,1100,-1,-1
-1,1101,-1,-1
0,1104,-1,-1
-1,1107,-1,-1
0,1110,-1,-1
-1,1118,-1,-1
0,1121,-1,-1
-1,1121,-1,-1
0,1155,-1,-1
-1,1155,-1,-1
0,1158,-1,-1
-1,1158,-1,-1
0,1165,-1,-1
-1,1165,-1,-1
2,1170,2,10
2,1172,13,10
2,1173,13,0
2,1174,12,8
2,1176,12,8
0,1179,-1,-1
-1,1179,-1,-1
0,1181,-1,-1
-1,1181,-1,-1
0,1187,-1,-1
-1,1188,-1,-1
0,1190,-1,-1
-1,1191,-1,-1
0,1197,-1,-1
-1,1197,-1,-1
2,1200,12,2
0,1201,-1,-1
-1,1201,-1,-1
0,1207,-1,-1
-1,1209,-1,-1
0,1214,-1,-1
-1,1228,-1,-1
0,1308,-1,-1
-1,1309,-1,-1
0,1312,-1,-1
-1,1312,-1,-1
0,1322,-1,-1
-1,1332,-1,-1
0,1334,-1,-1
-1,1527,-1,-1
0,1529,-1,-1
-1,1629,-1,-1
0,1631,-1,-1
-1,1644,-1,-1
0,1647,-1,-1
-1,1649,-1,-1
2,1650,8,3
0,1654,-1,-1
-1,1776,-1,-1
0,1778,-1,-1
-1,1790,-1,-1
0,1792,-1,-1
-1,2012,-1,-1
0,2018,-1,-1
-1,2020,-1,-1
0,2022,-1,-1
-1,2118,-1,-1
0,2121,-1,-1
-1,2186,-1,-1
0,2189,-1,-1
-1,2241,-1,-1
2,2242,11,10
0,2244,-1,-1
-1,2251,-1,-1
2,2252,11,12
2,2254,11,12
2,2258,6,14
2,2280,12,4
0,2794,-1,-1
-1,2801,-1,-1
0,2803,-1,-1
-1,2827,-1,-1
0,2833,-1,-1
-1,2839,-1,-1
0,2841,-1,-1
-1,2950,-1,-1
2,3275,7,9
2,3303,0,7
2,3317,5,11
2,3388,5,11
2,3389,5,11
0,3436,-1,-1
-1,3436,-1,-1
0,3438,-1,-1
-1,3438,-1,-1
0,3441,-1,-1
-1,3513,-1,-1
0,3516,-1,-1
-1,3516,-1,-1
2,3522,10,2
2,3524,10,5
2,3526,10,2
0,3534,-1,-1
-1,3534,-1,-1
0,3536,-1,-1
-1,3537,-1,-1
0,3637,-1,-1
-1,3638,-1,-1
0,3642,-1,-1
-1,3642,-1,-1
0,3644,-1,-1
-1,3644,-1,-1
2,3645,7,4
0,3647,-1,-1
-1,3647,-1,-1
0,3649,-1,-1
-1,3649,-1,-1
2,3650,7,14
2,3651,7,8
2,3652,7,8
2,3653,7,8
2,3658,7,12
2,3660,1,0
2,3661,1,8
0,3665,-1,-1
-1,3668,-1,-1
2,3676,7,12
2,3678,7,12
2,3680,7,12
2,3683,7,14
2,4150,5,11
0,4197,-1,-1
-1,4202,-1,-1
0,4204,-1,-1
-1,4204,-1,-1
0,4208,-1,-1
-1,4209,-1,-1
0,4214,-1,-1
-1,4214,-1,-1
0,4216,-1,-1
-1,4216,-1,-1
0,4218,-1,-1
-1,4218,-1,-1
0,4221,-1,-1
-1,4225,-1,-1
0,4231,-1,-1
-1,4232,-1,-1
0,4235,-1,-1
-1,4236,-1,-1
0,4239,-1,-1
-1,4256,-1,-1
0,4327,-1,-1
-1,4328,-1,-1
0,4332,-1,-1
-1,4332,-1,-1
0,4334,-1,-1
-1,4335,-1,-1
2,4338,8,6
0,4346,-1,-1
-1,4346,-1,-1
0,4348,-1,-1
-1,4348,-1,-1
2,4349,5,1
2,4351,5,6
2,4352,5,6
2,4353,5,6
0,4368,-1,-1
-1,4368,-1,-1
2,4404,10,11
2,4982,3,1
0,5055,-1,-1
-1,5055,-1,-1
0,5128,-1,-1
-1,5128,-1,-1
0,5130,-1,-1
-1,5130,-1,-1
0,5147,-1,-1
-1,5147,-1,-1
0,5149,-1,-1
-1,5152,-1,-1
2,5157,14,2
0,5307,-1,-1
-1,5307,-1,-1
1,5351,0,-1
0,5471,-1,-1
-1,5471,-1,-1
0,5473,-1,-1
-1,5473,-1,-1
0,5479,-1,-1
-1,5492,-1,-1
0,5495,-1,-1
-1,5515,-1,-1
2,5517,3,12
0,5519,-1,-1
-1,5519,-1,-1
2,5521,7,9
0,5541,-1,-1
-1,5541,-1,-1
0,5544,-1,-1
-1,5544,-1,-1
0,5548,-1,-1
-1,5768,-1,-1
0,5770,-1,-1
-1,5843,-1,-1
0,5846,-1,-1
-1,5849,-1,-1
0,5852,-1,-1
-1,5866,-1,-1
0,5869,-1,-1
-1,5870,-1,-1
0,5872,-1,-1
-1,5928,-1,-1
0,5953,-1,-1
-1,5955,-1,-1
2,6180,7,1
2,6485,0,5
2,6486,0,2
2,6487,0,2
0,6498,-1,-1
-1,6498,-1,-1
0,6513,-1,-1
-1,6514,-1,-1
0,6516,-1,-1
-1,6516,-1,-1
0,6519,-1,-1
-1,6522,-1,-1
0,6524,-1,-1
-1,6790,-1,-1
0,6794,-1,-1
-1,6794,-1,-1
2,6938,12,11
2,6941,12,11
2,6943,12,11
2,6945,12,1
2,6947,12,1
2,6948,12,11
2,6950,12,11
2,6951,12,1
2,6954,12,11
2,6957,12,11
2,6958,12,2
0,6977,-1,-1
-1,6984,-1,-1
0,6986,-1,-1
-1,7398,-1,-1
0,7401,-1,-1
-1,7420,-1,-1
0,7422,-1,-1
-1,7428,-1,-1
0,7430,-1,-1
-1,7434,-1,-1
0,7436,-1,-1
-1,7436,-1,-1
0,7439,-1,-1
-1,7439,-1,-1
0,7442,-1,-1
-1,7442,-1,-1
