Type,Frame,Fish1,Fish2
2,156,10,4
2,250,8,7
2,252,8,7
2,361,6,0
2,363,6,0
2,801,5,6
2,1175,12,1
2,1186,1,4
2,2243,11,10
2,2253,11,12
2,2255,11,12
2,2260,6,14
2,3274,7,9
2,3387,5,6
2,3648,7,14
2,3656,7,12
2,3664,12,14
2,3677,7,12
2,3679,7,12
2,3681,7,12
2,4260,5,13
2,4350,5,11
2,4981,3,1
2,5310,11,13
2,5518,3,12
2,6937,12,4
2,6939,12,11
2,6942,12,13
2,6946,12,11
2,6949,12,11
2,6953,12,11
2,6955,12,11
2,7400,6,13
2,7598,11,14
2,7621,12,0
2,8382,10,5
2,8879,3,14
2,8905,3,4
2,8909,3,4
2,8911,3,4
2,8913,3,4
2,8915,3,4
2,8917,3,4
2,8934,11,2
2,8936,11,2
2,8939,11,5
2,8941,11,5
2,8943,11,5
2,9811,14,1
2,9814,10,1
2,9858,9,3
2,9996,2,14
2,9998,14,2
2,10003,0,2
2,10058,0,10
2,10073,0,14
2,10104,9,6
2,10109,9,4
2,10113,9,0
2,10119,9,10
2,10121,9,10
2,10413,8,4
2,10464,8,2
2,10484,14,12
2,10494,14,1
2,10497,14,11
2,10505,14,11
2,10591,1,10
2,10601,1,2
2,10605,1,8
2,10607,1,10
2,10610,1,10
2,10649,7,10
2,10654,10,7
2,10661,8,3
2,10662,7,2
2,10684,4,3
2,10694,4,8
2,10697,4,3
2,10716,3,7
2,10719,3,7
2,10723,3,7
2,10741,3,5
2,10746,3,4
2,10873,5,3
2,12695,1,2
2,12795,12,7
2,12797,12,2
2,12889,8,0
2,12891,8,0
2,12893,8,7
2,12899,8,2
2,12977,1,4
2,13004,2,12
2,13901,14,7
2,14033,5,6
2,14052,5,6
2,14694,2,1
2,14706,0,1
2,14710,0,8
2,15836,12,5
2,16344,12,4
2,16764,11,10
2,17738,7,13
2,17740,7,13
2,17742,7,13
2,17744,7,13
2,17760,2,10
2,17797,0,5
2,17935,5,6
2,18074,0,5
2,18077,0,7
2,18127,0,12
2,18234,1,4
2,18261,12,5
2,18707,3,8
2,18801,9,8
