Type,Frame,Fish1,Fish2
-2,0,-1,-1
1,764,13,-1
1,984,11,-1
0,1004,-1,-1
-1,1004,-1,-1
0,1021,-1,-1
-1,1021,-1,-1
1,1044,14,-1
0,1082,-1,-1
-1,1082,-1,-1
0,1089,-1,-1
-1,1090,-1,-1
0,1092,-1,-1
-1,1092,-1,-1
0,1130,-1,-1
-1,1131,-1,-1
0,1135,-1,-1
-1,1140,-1,-1
0,1155,-1,-1
-1,1179,-1,-1
0,1181,-1,-1
-1,1181,-1,-1
1,1462,5,-1
0,1464,-1,-1
-1,1466,-1,-1
0,1469,-1,-1
-1,1470,-1,-1
0,1699,-1,-1
-1,1711,-1,-1
0,1713,-1,-1
-1,1721,-1,-1
1,1722,1,-1
0,1723,-1,-1
-1,1731,-1,-1
0,1734,-1,-1
-1,1734,-1,-1
0,1741,-1,-1
-1,1742,-1,-1
0,1750,-1,-1
-1,1750,-1,-1
0,1754,-1,-1
-1,1760,-1,-1
0,1763,-1,-1
-1,1791,-1,-1
1,1794,3,-1
0,1812,-1,-1
-1,1812,-1,-1
0,1814,-1,-1
-1,1814,-1,-1
0,1856,-1,-1
-1,1859,-1,-1
0,1861,-1,-1
-1,1877,-1,-1
0,1879,-1,-1
-1,1881,-1,-1
0,1883,-1,-1
-1,1884,-1,-1
0,1886,-1,-1
-1,1886,-1,-1
0,1891,-1,-1
-1,1892,-1,-1
1,1951,4,-1
1,1953,3,-1
0,2340,-1,-1
-1,2340,-1,-1
1,2453,6,-1
0,2468,-1,-1
-1,2468,-1,-1
0,2470,-1,-1
-1,2471,-1,-1
0,2495,-1,-1
-1,2495,-1,-1
1,2511,4,-1
1,2519,14,-1
1,2521,14,-1
1,2523,14,-1
0,3043,-1,-1
-1,3043,-1,-1
0,3386,-1,-1
-1,3386,-1,-1
0,3388,-1,-1
-1,3389,-1,-1
1,3396,6,-1
0,3410,-1,-1
-1,3410,-1,-1
0,3420,-1,-1
-1,3421,-1,-1
0,3423,-1,-1
-1,3424,-1,-1
0,3426,-1,-1
-1,3426,-1,-1
1,3432,10,-1
0,3440,-1,-1
-1,3440,-1,-1
0,3444,-1,-1
-1,3444,-1,-1
1,3455,4,-1
0,3461,-1,-1
-1,3461,-1,-1
0,3476,-1,-1
-1,3476,-1,-1
0,3478,-1,-1
-1,3478,-1,-1
0,3826,-1,-1
-1,3826,-1,-1
0,3831,-1,-1
-1,3831,-1,-1
0,4019,-1,-1
-1,4019,-1,-1
0,4028,-1,-1
-1,4028,-1,-1
0,4030,-1,-1
-1,4030,-1,-1
0,4058,-1,-1
-1,4059,-1,-1
0,4707,-1,-1
-1,4707,-1,-1
0,4709,-1,-1
-1,4709,-1,-1
0,4711,-1,-1
-1,4714,-1,-1
0,4717,-1,-1
-1,4718,-1,-1
0,4736,-1,-1
-1,4736,-1,-1
0,4738,-1,-1
-1,4738,-1,-1
0,4740,-1,-1
-1,4740,-1,-1
0,4742,-1,-1
-1,4745,-1,-1
0,4748,-1,-1
-1,4748,-1,-1
1,4752,14,-1
0,7026,-1,-1
-1,7026,-1,-1
0,7400,-1,-1
-1,7400,-1,-1
0,7454,-1,-1
-1,7457,-1,-1
1,7465,0,-1
0,7593,-1,-1
-1,7594,-1,-1
1,7703,4,-1
0,7721,-1,-1
-1,7723,-1,-1
1,8935,3,-1
1,8935,5,-1
1,8935,6,-1
1,8935,9,-1
1,8935,14,-1
1,8936,5,-1
1,8937,14,-1
0,9023,-1,-1
-1,9023,-1,-1
0,9026,-1,-1
-1,9028,-1,-1
0,9031,-1,-1
-1,9031,-1,-1
0,9034,-1,-1
-1,9038,-1,-1
0,12275,-1,-1
-1,12275,-1,-1
0,12277,-1,-1
-1,12277,-1,-1
1,12308,11,-1
1,12310,11,-1
1,12312,11,-1
0,12365,-1,-1
-1,12367,-1,-1
0,12369,-1,-1
-1,12369,-1,-1
0,12372,-1,-1
-1,12372,-1,-1
0,12374,-1,-1
-1,12380,-1,-1
0,12384,-1,-1
-1,12384,-1,-1
0,12392,-1,-1
-1,12395,-1,-1
0,12424,-1,-1
-1,12424,-1,-1
0,12571,-1,-1
-1,12571,-1,-1
1,12576,13,-1
1,14267,8,-1
1,15350,4,-1
0,15626,-1,-1
-1,15626,-1,-1
0,15700,-1,-1
-1,15700,-1,-1
0,15703,-1,-1
-1,15704,-1,-1
0,15801,-1,-1
-1,15801,-1,-1
1,16655,12,-1
0,16672,-1,-1
-1,16672,-1,-1
0,16675,-1,-1
-1,16675,-1,-1
0,16678,-1,-1
-1,16678,-1,-1
0,16680,-1,-1
-1,16680,-1,-1
0,16683,-1,-1
-1,16683,-1,-1
0,16685,-1,-1
-1,16685,-1,-1
0,16688,-1,-1
-1,16689,-1,-1
1,18561,0,-1
1,18562,1,-1
0,18581,-1,-1
-1,18581,-1,-1
0,18603,-1,-1
-1,18604,-1,-1
0,18618,-1,-1
-1,18619,-1,-1
0,18621,-1,-1
-1,18623,-1,-1
0,18636,-1,-1
-1,18636,-1,-1
0,18691,-1,-1
-1,18692,-1,-1
-2,18769,-1,-1
