Type,Frame,Fish1,Fish2
2,88,10,9
2,438,3,12
2,738,6,4
2,743,6,5
2,744,6,9
2,1511,11,7
2,1515,12,11
2,1967,5,14
2,2090,5,3
2,2120,9,6
2,2170,9,1
2,2723,14,2
2,2862,3,2
2,2863,3,0
2,2864,3,0
2,2883,3,0
2,2884,3,0
2,2885,3,5
2,2987,14,11
2,3477,11,13
2,3511,0,10
2,3513,0,2
2,3515,0,12
2,3517,10,4
2,3533,1,9
2,3535,1,11
2,3538,4,10
2,3540,4,6
2,3541,4,3
2,3544,4,0
2,4345,9,2
2,4785,6,3
2,4793,6,4
2,5416,5,2
2,5445,6,2
2,5452,6,4
2,5456,11,3
2,5457,11,0
2,5504,11,0
2,5509,8,6
2,5512,4,2
2,5516,4,3
2,5590,10,4
2,5593,10,2
2,5595,13,10
2,5597,13,4
2,5604,13,14
2,5605,13,10
2,5617,13,6
2,5620,5,11
2,5622,5,0
2,5665,4,2
2,5667,4,2
2,5668,4,2
2,5673,4,2
2,5675,4,2
2,5743,2,7
