Type,Frame,Fish1,Fish2
-2,0,-1,-1
0,81,-1,-1
-1,81,-1,-1
2,88,10,9
2,438,3,12
0,499,-1,-1
-1,499,-1,-1
0,502,-1,-1
-1,512,-1,-1
0,528,-1,-1
-1,531,-1,-1
0,533,-1,-1
-1,559,-1,-1
0,563,-1,-1
-1,564,-1,-1
0,566,-1,-1
-1,568,-1,-1
0,574,-1,-1
-1,576,-1,-1
0,579,-1,-1
-1,600,-1,-1
0,602,-1,-1
-1,604,-1,-1
0,606,-1,-1
-1,606,-1,-1
0,608,-1,-1
-1,608,-1,-1
0,611,-1,-1
-1,611,-1,-1
0,613,-1,-1
-1,615,-1,-1
0,624,-1,-1
-1,624,-1,-1
0,627,-1,-1
-1,627,-1,-1
0,630,-1,-1
-1,630,-1,-1
0,634,-1,-1
-1,637,-1,-1
0,639,-1,-1
-1,639,-1,-1
0,642,-1,-1
-1,642,-1,-1
0,644,-1,-1
-1,646,-1,-1
0,648,-1,-1
-1,648,-1,-1
0,650,-1,-1
-1,654,-1,-1
0,656,-1,-1
-1,682,-1,-1
0,684,-1,-1
-1,706,-1,-1
0,708,-1,-1
-1,709,-1,-1
0,714,-1,-1
-1,715,-1,-1
0,717,-1,-1
-1,737,-1,-1
2,738,6,4
0,740,-1,-1
-1,742,-1,-1
2,743,6,5
2,744,6,9
0,747,-1,-1
-1,748,-1,-1
0,756,-1,-1
-1,756,-1,-1
0,761,-1,-1
-1,762,-1,-1
0,764,-1,-1
-1,764,-1,-1
0,769,-1,-1
-1,771,-1,-1
0,775,-1,-1
-1,776,-1,-1
0,778,-1,-1
-1,778,-1,-1
0,784,-1,-1
-1,784,-1,-1
0,791,-1,-1
-1,792,-1,-1
0,795,-1,-1
-1,796,-1,-1
0,802,-1,-1
-1,807,-1,-1
0,814,-1,-1
-1,814,-1,-1
0,816,-1,-1
-1,816,-1,-1
0,818,-1,-1
-1,821,-1,-1
0,828,-1,-1
-1,830,-1,-1
0,832,-1,-1
-1,833,-1,-1
0,835,-1,-1
-1,837,-1,-1
0,839,-1,-1
-1,848,-1,-1
0,851,-1,-1
-1,851,-1,-1
0,856,-1,-1
-1,856,-1,-1
0,858,-1,-1
-1,858,-1,-1
0,867,-1,-1
-1,867,-1,-1
0,887,-1,-1
-1,887,-1,-1
2,1511,11,7
2,1515,12,11
0,1644,-1,-1
-1,1653,-1,-1
0,1655,-1,-1
-1,1656,-1,-1
0,1659,-1,-1
-1,1670,-1,-1
0,1672,-1,-1
-1,1673,-1,-1
0,1685,-1,-1
-1,1685,-1,-1
0,1697,-1,-1
-1,1697,-1,-1
0,1702,-1,-1
-1,1705,-1,-1
0,1707,-1,-1
-1,1708,-1,-1
0,1711,-1,-1
-1,1948,-1,-1
0,1950,-1,-1
-1,1955,-1,-1
0,1957,-1,-1
-1,1957,-1,-1
0,1959,-1,-1
-1,1960,-1,-1
0,1963,-1,-1
-1,1964,-1,-1
2,1967,5,14
0,1970,-1,-1
-1,1977,-1,-1
0,1980,-1,-1
-1,1985,-1,-1
0,1987,-1,-1
-1,1988,-1,-1
0,1991,-1,-1
-1,1991,-1,-1
0,1998,-1,-1
-1,1998,-1,-1
0,2000,-1,-1
-1,2000,-1,-1
0,2002,-1,-1
-1,2020,-1,-1
0,2022,-1,-1
-1,2029,-1,-1
0,2031,-1,-1
-1,2031,-1,-1
0,2033,-1,-1
-1,2033,-1,-1
0,2035,-1,-1
-1,2037,-1,-1
1,2039,1,-1
0,2040,-1,-1
-1,2045,-1,-1
0,2049,-1,-1
-1,2049,-1,-1
0,2055,-1,-1
-1,2055,-1,-1
0,2060,-1,-1
-1,2060,-1,-1
0,2066,-1,-1
-1,2069,-1,-1
0,2074,-1,-1
-1,2076,-1,-1
2,2090,5,3
2,2120,9,6
2,2170,9,1
2,2723,14,2
0,2788,-1,-1
-1,2790,-1,-1
0,2794,-1,-1
-1,2802,-1,-1
0,2804,-1,-1
-1,2811,-1,-1
0,2813,-1,-1
-1,2814,-1,-1
0,2817,-1,-1
-1,2817,-1,-1
0,2820,-1,-1
-1,2823,-1,-1
0,2825,-1,-1
-1,2827,-1,-1
0,2829,-1,-1
-1,2835,-1,-1
0,2837,-1,-1
-1,2840,-1,-1
0,2842,-1,-1
-1,2842,-1,-1
0,2844,-1,-1
-1,2844,-1,-1
0,2847,-1,-1
-1,2847,-1,-1
0,2858,-1,-1
-1,2860,-1,-1
1,2861,13,-1
2,2862,3,2
2,2863,3,0
2,2864,3,0
0,2867,-1,-1
-1,2867,-1,-1
0,2870,-1,-1
-1,2881,-1,-1
2,2883,3,0
2,2884,3,0
2,2885,3,5
0,2886,-1,-1
-1,2892,-1,-1
0,2895,-1,-1
-1,2895,-1,-1
0,2897,-1,-1
-1,2897,-1,-1
0,2902,-1,-1
-1,2909,-1,-1
0,2911,-1,-1
-1,2926,-1,-1
0,2928,-1,-1
-1,2928,-1,-1
0,2932,-1,-1
-1,2933,-1,-1
0,2963,-1,-1
-1,2972,-1,-1
0,2974,-1,-1
-1,2975,-1,-1
0,2978,-1,-1
-1,2978,-1,-1
0,2982,-1,-1
-1,2982,-1,-1
2,2987,14,11
0,3032,-1,-1
-1,3032,-1,-1
0,3036,-1,-1
-1,3036,-1,-1
0,3041,-1,-1
-1,3045,-1,-1
0,3051,-1,-1
-1,3051,-1,-1
0,3054,-1,-1
-1,3055,-1,-1
0,3057,-1,-1
-1,3387,-1,-1
0,3389,-1,-1
-1,3392,-1,-1
0,3394,-1,-1
-1,3401,-1,-1
0,3403,-1,-1
-1,3404,-1,-1
0,3407,-1,-1
-1,3408,-1,-1
0,3411,-1,-1
-1,3411,-1,-1
0,3413,-1,-1
-1,3413,-1,-1
0,3418,-1,-1
-1,3418,-1,-1
0,3425,-1,-1
-1,3425,-1,-1
0,3430,-1,-1
-1,3430,-1,-1
0,3433,-1,-1
-1,3433,-1,-1
