Type,Frame,Fish1,Fish2
2,225,8,3
2,236,6,13
2,274,14,1
2,281,10,13
2,399,7,14
2,8386,5,12
2,8953,14,13
2,9849,0,3
2,10616,4,5
2,10671,11,9
2,10710,15,1
2,10873,1,12
2,10890,12,8
2,11311,3,4
2,11872,8,6
2,12264,15,2
2,12900,14,7
2,14420,3,12
2,14465,14,11
2,14605,6,3
2,14606,6,10
2,14626,8,6
2,14631,9,14
2,14632,9,14
2,14634,9,3
2,14635,9,10
2,14638,9,3
2,14639,9,11
2,14647,7,13
2,14652,14,4
2,14654,14,11
2,14684,11,9
2,14725,7,0
2,14728,14,0
2,14739,7,4
2,14742,7,2
2,14754,7,4
2,14755,7,4
2,14824,14,15
2,14826,14,15
