Type,Frame,Fish1,Fish2
-2,0,-1,-1
2,225,8,3
2,236,6,13
2,274,14,1
0,277,-1,-1
-1,279,-1,-1
2,281,10,13
0,365,-1,-1
-1,365,-1,-1
2,399,7,14
0,7584,-1,-1
-1,7587,-1,-1
2,8386,5,12
2,8953,14,13
2,9849,0,3
0,10393,-1,-1
-1,10393,-1,-1
0,10431,-1,-1
-1,10431,-1,-1
0,10435,-1,-1
-1,10435,-1,-1
0,10443,-1,-1
-1,10443,-1,-1
0,10605,-1,-1
-1,10605,-1,-1
2,10616,4,5
0,10633,-1,-1
-1,10634,-1,-1
0,10636,-1,-1
-1,10646,-1,-1
0,10668,-1,-1
-1,10668,-1,-1
2,10671,11,9
0,10674,-1,-1
-1,10674,-1,-1
0,10705,-1,-1
-1,10706,-1,-1
0,10709,-1,-1
-1,10709,-1,-1
2,10710,15,1
2,10873,1,12
2,10890,12,8
0,10895,-1,-1
-1,10895,-1,-1
0,10904,-1,-1
-1,10904,-1,-1
0,10906,-1,-1
-1,10906,-1,-1
2,11311,3,4
2,11872,8,6
2,12264,15,2
0,12744,-1,-1
-1,12745,-1,-1
2,12900,14,7
2,14420,3,12
1,14450,11,-1
0,14451,-1,-1
-1,14461,-1,-1
2,14465,14,11
0,14593,-1,-1
-1,14593,-1,-1
0,14599,-1,-1
-1,14599,-1,-1
2,14605,6,3
2,14606,6,10
0,14621,-1,-1
-1,14621,-1,-1
2,14626,8,6
0,14627,-1,-1
-1,14627,-1,-1
2,14631,9,14
2,14632,9,14
2,14634,9,3
2,14635,9,10
2,14638,9,3
2,14639,9,11
0,14642,-1,-1
-1,14644,-1,-1
0,14646,-1,-1
-1,14646,-1,-1
2,14647,7,13
2,14652,14,4
2,14654,14,11
2,14684,11,9
0,14700,-1,-1
-1,14700,-1,-1
0,14702,-1,-1
-1,14703,-1,-1
0,14705,-1,-1
-1,14705,-1,-1
0,14708,-1,-1
-1,14708,-1,-1
0,14719,-1,-1
-1,14719,-1,-1
0,14722,-1,-1
-1,14722,-1,-1
2,14725,7,0
0,14727,-1,-1
-1,14727,-1,-1
2,14728,14,0
0,14729,-1,-1
-1,14729,-1,-1
0,14731,-1,-1
-1,14733,-1,-1
2,14739,7,4
2,14742,7,2
2,14754,7,4
2,14755,7,4
2,14824,14,15
1,14826,13,-1
2,14826,14,15
-2,18097,-1,-1
