Type,Frame,Fish1,Fish2
2,297,3,1
2,355,5,13
2,412,5,8
2,414,5,8
2,457,14,5
2,491,12,9
2,500,12,13
2,512,7,4
2,514,7,13
2,546,2,4
2,638,5,12
2,673,0,8
2,678,10,8
2,681,8,12
2,697,2,6
2,700,6,2
2,835,4,13
2,874,1,3
2,876,5,2
2,878,1,10
2,930,7,2
2,939,7,13
2,941,7,2
2,943,7,13
2,955,10,11
2,967,5,14
2,970,13,11
2,983,6,1
2,993,10,1
2,996,10,1
2,1015,13,14
2,1018,9,8
2,1021,14,8
2,1058,6,9
2,1107,1,5
2,1110,1,12
2,1111,8,14
2,1112,5,13
2,1113,5,14
2,1117,5,13
2,1159,13,6
2,1176,9,3
2,1193,9,3
2,1195,9,8
2,1233,10,6
2,1238,10,6
2,1241,10,6
2,1337,9,14
2,1686,11,14
2,2041,2,4
2,2242,4,14
2,2389,4,14
2,3184,6,10
2,3624,9,0
2,3628,9,0
2,3639,5,9
2,3660,3,10
2,3663,3,10
2,3690,13,11
2,3826,3,6
2,3882,0,11
2,4032,0,8
2,4061,0,12
2,4410,11,10
2,4425,9,4
2,4429,11,2
2,4432,10,10
2,4434,10,11
2,4650,6,10
2,4652,6,10
2,4654,6,10
2,5310,0,5
2,5702,9,10
2,5707,9,10
2,5717,11,7
2,6075,12,14
2,6081,0,7
2,6087,0,7
2,6089,0,7
2,6097,3,7
2,6261,4,5
2,6264,4,5
2,6278,3,0
2,6395,11,13
2,7181,3,6
2,7182,9,4
2,7270,0,7
2,7344,3,9
2,7368,2,3
2,7373,5,9
2,7392,6,2
2,7399,4,10
2,7807,9,13
2,7815,12,11
2,7951,7,3
2,7961,13,0
2,7965,7,4
2,7972,2,13
2,8077,6,9
2,8134,3,5
2,8138,3,10
2,8162,7,5
2,8192,3,1
2,8197,3,11
2,8206,5,14
2,8253,3,5
2,8257,3,8
2,8298,8,11
2,8332,13,4
2,8339,11,0
2,8347,11,9
2,8530,11,13
2,8550,11,2
2,8560,11,12
2,8590,13,12
2,8594,13,8
2,8597,13,12
2,8599,13,12
2,9959,4,10
2,9960,12,4
2,9962,12,13
2,10164,5,14
2,10166,5,8
2,10170,5,8
2,10172,5,8
2,10216,6,0
2,10245,2,5
2,10249,10,11
2,10254,10,2
2,10281,10,2
2,10285,12,2
2,10400,2,3
2,11074,7,5
2,11195,3,5
2,11206,7,11
2,12188,4,12
2,12194,2,4
2,13106,4,12
2,13114,4,3
2,13120,7,3
2,13125,7,6
2,13132,7,3
2,13137,7,6
2,13139,7,6
2,13141,7,6
2,13143,7,6
2,13145,7,6
2,13147,7,6
2,13149,7,13
2,13151,7,0
2,13210,7,13
2,13226,6,3
2,13236,7,8
2,13263,13,8
2,13265,13,10
2,13279,7,8
2,13281,7,8
2,13288,7,13
2,13290,7,13
2,13333,3,13
2,13446,5,10
2,13487,12,4
2,13737,2,14
2,13743,2,14
2,13761,11,3
2,13909,7,5
2,13912,7,14
2,13918,7,5
2,13920,7,5
2,13922,7,5
2,13924,7,5
2,13926,7,5
2,14405,12,9
2,14408,9,3
2,14450,12,9
2,14453,12,9
2,14762,14,0
2,14805,0,1
2,14809,0,1
2,14815,0,14
2,14826,0,4
2,15152,12,13
2,16048,9,4
2,16261,13,10
2,16409,10,3
2,16420,8,11
2,16423,8,11
2,16479,13,0
2,16503,12,13
2,16506,12,13
2,16626,7,6
2,16630,7,6
2,16640,7,4
2,16819,9,6
2,16873,14,10
2,16892,9,10
2,16898,6,13
2,16933,9,2
2,17135,13,11
2,17142,14,13
2,17163,11,12
2,17169,11,12
2,17171,11,6
2,17173,11,6
2,17176,14,6
2,17180,11,6
2,17183,10,3
2,17193,9,4
