Type,Frame,Fish1,Fish2
-2,0,-1,-1
1,210,13,-1
1,638,1,-1
1,638,3,-1
1,638,5,-1
1,638,11,-1
1,638,12,-1
0,687,-1,-1
-1,687,-1,-1
0,689,-1,-1
-1,689,-1,-1
0,692,-1,-1
-1,692,-1,-1
0,948,-1,-1
-1,949,-1,-1
1,950,11,-1
0,953,-1,-1
-1,953,-1,-1
1,954,7,-1
0,956,-1,-1
-1,961,-1,-1
1,969,14,-1
0,973,-1,-1
-1,981,-1,-1
1,982,7,-1
0,985,-1,-1
-1,987,-1,-1
0,989,-1,-1
-1,991,-1,-1
0,997,-1,-1
-1,997,-1,-1
0,999,-1,-1
-1,1004,-1,-1
1,1014,6,-1
0,1020,-1,-1
-1,1020,-1,-1
1,1025,1,-1
1,1025,10,-1
0,1047,-1,-1
-1,1047,-1,-1
0,1109,-1,-1
-1,1109,-1,-1
0,1120,-1,-1
-1,1121,-1,-1
0,1123,-1,-1
-1,1157,-1,-1
0,1160,-1,-1
-1,1164,-1,-1
0,1166,-1,-1
-1,1169,-1,-1
0,1171,-1,-1
-1,1175,-1,-1
0,1177,-1,-1
-1,1179,-1,-1
1,1181,6,-1
0,1182,-1,-1
-1,1184,-1,-1
0,1186,-1,-1
-1,1186,-1,-1
0,1188,-1,-1
-1,1192,-1,-1
0,1196,-1,-1
-1,1196,-1,-1
1,2237,12,-1
0,2239,-1,-1
-1,2239,-1,-1
1,2240,12,-1
1,2241,12,-1
1,2241,14,-1
0,2243,-1,-1
-1,2243,-1,-1
1,2385,5,-1
0,2410,-1,-1
-1,2410,-1,-1
0,2412,-1,-1
-1,2412,-1,-1
0,2414,-1,-1
-1,2418,-1,-1
0,2502,-1,-1
-1,2502,-1,-1
0,2504,-1,-1
-1,2504,-1,-1
1,3209,0,-1
1,3653,4,-1
1,3654,14,-1
0,3825,-1,-1
-1,3825,-1,-1
0,3827,-1,-1
-1,3828,-1,-1
0,3862,-1,-1
-1,3862,-1,-1
0,3865,-1,-1
-1,3868,-1,-1
0,3870,-1,-1
-1,3876,-1,-1
0,3878,-1,-1
-1,3881,-1,-1
0,3883,-1,-1
-1,3886,-1,-1
0,3888,-1,-1
-1,3888,-1,-1
0,7160,-1,-1
-1,7160,-1,-1
0,7163,-1,-1
-1,7164,-1,-1
0,7169,-1,-1
-1,7174,-1,-1
1,7181,13,-1
1,7183,9,-1
0,7184,-1,-1
-1,7184,-1,-1
0,7195,-1,-1
-1,7196,-1,-1
1,7197,10,-1
0,7359,-1,-1
-1,7359,-1,-1
0,7362,-1,-1
-1,7363,-1,-1
0,7365,-1,-1
-1,7365,-1,-1
0,7799,-1,-1
-1,7799,-1,-1
0,7962,-1,-1
-1,7962,-1,-1
0,8167,-1,-1
-1,8167,-1,-1
0,8170,-1,-1
-1,8176,-1,-1
0,8178,-1,-1
-1,8180,-1,-1
1,8182,8,-1
0,8183,-1,-1
-1,8184,-1,-1
0,8186,-1,-1
-1,8186,-1,-1
1,8187,8,-1
0,8198,-1,-1
-1,8200,-1,-1
0,8246,-1,-1
-1,8246,-1,-1
0,8254,-1,-1
-1,8255,-1,-1
0,8289,-1,-1
-1,8289,-1,-1
1,8570,9,-1
1,8571,9,-1
1,8784,6,-1
0,9955,-1,-1
-1,9957,-1,-1
0,10239,-1,-1
-1,10239,-1,-1
0,10244,-1,-1
-1,10244,-1,-1
0,10248,-1,-1
-1,10248,-1,-1
0,10250,-1,-1
-1,10251,-1,-1
0,10256,-1,-1
-1,10257,-1,-1
0,10260,-1,-1
-1,10265,-1,-1
1,13116,3,-1
0,13258,-1,-1
-1,13258,-1,-1
0,13341,-1,-1
-1,13341,-1,-1
0,14407,-1,-1
-1,14407,-1,-1
0,14752,-1,-1
-1,14752,-1,-1
0,16484,-1,-1
-1,16484,-1,-1
0,16487,-1,-1
-1,16488,-1,-1
0,16491,-1,-1
-1,16493,-1,-1
0,16495,-1,-1
-1,16495,-1,-1
0,16498,-1,-1
-1,16499,-1,-1
0,16512,-1,-1
-1,16512,-1,-1
0,16516,-1,-1
-1,16516,-1,-1
0,16592,-1,-1
-1,16594,-1,-1
0,16602,-1,-1
-1,16602,-1,-1
0,16625,-1,-1
-1,16625,-1,-1
0,16629,-1,-1
-1,16629,-1,-1
-2,18792,-1,-1
