Type,Frame,Fish1,Fish2
2,300,11,8
2,411,5,8
2,413,5,8
2,418,11,8
2,459,12,5
2,493,12,13
2,498,12,7
2,501,12,13
2,502,9,12
2,513,7,13
2,515,7,13
2,547,2,10
2,671,0,5
2,674,0,5
2,677,10,0
2,679,2,3
2,693,8,1
2,698,6,2
2,701,6,2
2,709,2,3
2,710,2,3
2,712,2,3
2,874,0,6
2,875,6,14
2,877,1,10
2,929,7,6
2,936,5,11
2,940,7,2
2,942,7,2
2,950,13,10
2,952,7,11
2,966,5,13
2,968,5,14
2,971,13,1
2,984,6,11
2,992,10,3
2,994,10,11
2,998,10,6
2,1007,6,1
2,1013,13,14
2,1017,13,14
2,1019,9,2
2,1052,6,4
2,1053,6,8
2,1054,6,8
2,1055,6,8
2,1056,6,8
2,1060,8,9
2,1069,4,6
2,1108,1,13
2,1111,1,13
2,1112,1,5
2,1113,1,8
2,1116,5,1
2,1116,13,5
2,1117,13,14
2,1176,8,2
2,1185,9,4
2,1187,9,1
2,1194,9,8
2,1197,6,8
2,1234,10,12
2,1236,10,8
2,1237,10,8
2,1239,10,6
2,1240,10,11
2,1242,10,6
2,1684,11,14
2,1999,3,2
2,2048,13,2
2,2381,0,7
2,2527,9,10
2,3185,6,10
2,3627,9,12
2,3637,5,4
2,3644,4,12
2,3656,4,6
2,3661,3,10
2,3688,6,11
2,3820,3,10
2,3821,3,7
2,3822,3,7
2,3823,3,7
2,3877,13,1
2,3891,6,4
2,4034,0,8
2,4099,9,14
2,4381,12,6
2,4382,12,4
2,4383,12,4
2,4412,11,10
2,4423,2,11
2,4424,9,4
2,4426,9,4
2,4428,2,4
2,4431,2,10
2,4433,10,11
2,4648,6,0
2,4651,6,13
2,4653,6,10
2,5308,0,5
2,5311,0,5
2,5701,11,10
2,5704,9,10
2,5708,9,0
2,5710,11,0
2,5827,7,6
2,6077,0,6
2,6080,0,6
2,6082,0,7
2,6088,0,7
2,6090,0,7
2,6094,3,6
2,6257,4,8
2,6263,4,5
2,6277,3,8
2,6279,3,0
2,7004,9,13
2,7005,9,13
2,7006,9,13
2,7181,9,6
2,7203,2,0
2,7248,6,9
2,7336,1,8
2,7347,3,1
2,7347,9,14
2,7369,2,9
2,7374,5,2
2,7396,4,6
2,7405,4,10
2,7811,8,7
2,7950,7,14
2,7958,13,14
2,7964,11,14
2,7967,7,14
2,7969,13,2
2,7970,2,8
2,7971,2,8
2,7978,11,14
2,7979,11,14
2,7980,11,14
2,7981,11,14
2,8019,2,8
2,8076,6,13
2,8105,5,8
2,8135,3,10
2,8158,11,9
2,8169,3,10
2,8193,3,13
2,8203,5,2
2,8252,3,10
2,8256,7,5
2,8294,2,14
2,8296,8,14
2,8299,8,6
2,8302,8,12
2,8303,8,11
2,8338,11,5
2,8340,11,0
2,8345,1,0
2,8346,1,0
2,8346,11,4
2,8347,1,0
2,8474,4,12
2,8475,4,12
2,8518,10,5
2,8547,11,10
2,8548,11,10
2,8549,11,10
2,8551,11,2
2,8573,2,3
2,8592,13,8
2,8596,13,12
2,8598,13,12
2,8789,4,10
2,9887,12,3
2,9889,12,9
2,9890,12,9
2,9910,12,3
2,9924,12,7
2,9960,4,5
2,9961,12,3
2,9963,12,13
2,10156,11,1
2,10158,10,11
2,10160,11,14
2,10161,11,14
2,10165,5,6
2,10169,5,8
2,10171,5,8
2,10173,5,8
2,10243,2,13
2,10247,2,6
2,10253,10,11
2,10266,5,1
2,10282,12,4
2,10348,3,10
2,10401,2,9
2,10404,7,9
2,11073,7,11
2,11075,7,5
2,11196,3,11
2,11961,7,0
2,12189,4,7
2,12190,4,7
2,12193,2,7
2,12204,12,4
2,12206,2,7
