Type,Frame,Fish1,Fish2
-2,0,-1,-1
0,1,-1,-1
-1,1368,-1,-1
0,1370,-1,-1
-1,1371,-1,-1
0,1373,-1,-1
-1,1373,-1,-1
0,1376,-1,-1
-1,1377,-1,-1
0,1379,-1,-1
-1,1391,-1,-1
0,1393,-1,-1
-1,1393,-1,-1
0,1395,-1,-1
-1,1404,-1,-1
0,1407,-1,-1
-1,1407,-1,-1
0,1409,-1,-1
-1,1411,-1,-1
0,1414,-1,-1
-1,1420,-1,-1
0,1466,-1,-1
-1,1468,-1,-1
0,1478,-1,-1
-1,1478,-1,-1
0,1480,-1,-1
-1,1481,-1,-1
0,1491,-1,-1
-1,1497,-1,-1
0,1499,-1,-1
-1,1500,-1,-1
0,1502,-1,-1
-1,1502,-1,-1
0,1504,-1,-1
-1,1506,-1,-1
0,1509,-1,-1
-1,1522,-1,-1
0,1524,-1,-1
-1,1525,-1,-1
0,1528,-1,-1
-1,1528,-1,-1
0,1533,-1,-1
-1,1534,-1,-1
0,1559,-1,-1
-1,1560,-1,-1
2,1808,13,14
2,1823,11,6
2,1824,11,3
2,1826,13,7
2,1836,11,6
2,1837,13,7
2,1888,5,4
2,1902,9,3
2,1908,3,4
2,1909,3,13
2,1910,3,13
2,1911,3,12
2,1912,3,4
2,1914,7,5
2,1917,7,4
2,1921,7,5
2,1924,7,5
2,1926,5,4
2,1927,5,4
2,1928,5,4
2,1930,13,4
2,1931,5,3
2,1931,13,4
2,1932,13,8
2,1934,5,4
2,1935,5,4
2,1952,3,12
2,2006,10,1
2,2008,10,14
2,2028,0,1
2,2029,0,1
2,2030,0,1
2,2031,0,1
2,2032,0,1
2,2033,0,1
2,2040,10,11
2,2042,10,2
2,2047,12,5
2,2048,12,5
2,2083,9,11
2,2086,12,7
2,2087,5,10
2,2088,5,10
2,2089,5,10
2,2089,13,8
2,2091,5,2
2,2091,13,7
2,2093,5,4
2,2095,5,6
2,2105,8,4
2,2107,2,6
2,2108,9,3
2,2109,9,3
2,2110,6,1
2,2115,6,0
2,2120,0,6
2,2122,0,5
0,2123,-1,-1
-1,2123,-1,-1
2,2125,6,0
2,2135,13,3
2,2143,13,4
2,2145,13,4
2,2146,7,9
2,2147,9,13
2,2148,7,11
2,2149,7,9
2,2152,3,13
2,2154,3,8
2,2171,11,9
0,2212,-1,-1
-1,2213,-1,-1
2,2223,3,11
2,2225,3,8
2,2226,7,3
2,2229,9,4
2,2230,3,11
2,2231,3,14
2,2233,0,8
2,2267,1,7
2,2269,1,14
2,2270,1,6
2,2274,1,7
2,2279,2,10
2,2327,5,13
2,2329,5,13
0,2524,-1,-1
-1,2526,-1,-1
0,2528,-1,-1
-1,2530,-1,-1
0,2534,-1,-1
-1,2535,-1,-1
2,2540,2,9
2,2542,2,9
2,2546,2,9
2,2546,10,13
2,2548,2,8
2,2550,10,13
2,2552,2,1
2,2555,2,3
2,2556,11,13
2,2558,7,11
2,2558,11,13
2,2564,11,7
2,2572,1,8
2,2573,2,0
2,2574,2,0
2,2574,11,13
2,2576,2,0
2,2576,11,4
2,2580,2,0
2,2583,6,0
2,2585,6,0
2,2585,10,5
2,2588,6,0
2,2591,7,11
2,2592,0,3
2,2593,8,2
2,2613,10,2
2,2666,2,7
2,2669,9,12
0,2672,-1,-1
-1,2672,-1,-1
2,2674,9,12
2,2675,9,2
2,2679,6,8
2,2680,6,5
2,2681,6,5
2,2682,6,8
2,2683,6,8
2,2683,9,2
2,2686,9,7
2,2687,9,2
2,2688,4,2
2,2688,14,10
2,2689,4,2
2,2690,9,2
2,2691,10,3
2,2692,9,4
2,2694,0,6
2,2705,7,4
2,2706,7,1
2,2706,13,2
2,2712,4,12
2,2713,4,9
2,2713,7,1
2,2721,6,8
2,2722,4,9
2,2722,6,14
2,2722,7,14
2,2723,4,9
2,2724,1,14
2,2724,4,9
2,2725,1,7
2,2725,4,9
2,2726,4,9
2,2727,4,9
0,2729,-1,-1
-1,2730,-1,-1
2,2732,6,8
0,2737,-1,-1
-1,2737,-1,-1
2,2771,9,12
2,2771,12,4
2,2772,12,13
2,2773,9,5
2,2778,7,13
2,2779,9,5
2,2782,9,12
2,2783,9,5
2,2784,8,6
2,2784,9,5
2,2785,9,5
2,2785,13,7
2,2786,9,5
2,2787,9,5
2,2787,14,3
2,2788,9,5
2,2789,7,14
2,2789,9,5
2,2790,9,5
2,2799,1,5
2,2799,12,4
2,2799,13,9
2,2803,12,4
2,2806,0,8
2,2806,7,4
2,2806,12,4
2,2806,13,9
2,2807,13,4
2,2808,12,13
2,2808,13,4
2,2819,12,4
2,2827,5,1
2,2828,0,14
2,2828,12,4
2,2830,0,7
2,2832,0,7
2,2833,0,14
2,2834,0,14
2,2835,5,13
2,2836,5,1
2,2837,5,2
2,2838,5,2
2,2839,5,2
2,2841,6,3
2,2846,6,3
2,2851,11,10
2,2855,13,4
2,2856,14,11
2,2859,13,9
2,2860,13,4
2,2861,13,4
2,2862,1,10
2,2864,1,8
2,2866,1,3
2,2867,1,3
2,2910,5,13
2,2911,5,4
2,2912,5,4
2,2913,5,9
2,2914,5,4
2,2915,5,4
2,2918,2,9
2,2919,14,1
2,2920,14,7
2,2921,14,7
2,2922,14,7
2,2923,14,7
2,3298,2,3
2,3374,4,3
2,3376,10,7
2,3378,4,3
2,3379,4,7
2,3385,11,7
2,3418,11,6
2,3419,5,13
2,3422,3,2
2,3426,4,6
2,3431,3,6
2,3479,8,0
2,3480,8,14
2,3499,10,3
2,3500,10,4
2,3501,10,4
2,3502,10,2
2,3505,10,0
2,3509,8,9
2,3510,8,9
2,3514,10,2
2,3515,10,0
2,3516,10,11
2,3517,10,11
2,3519,4,2
2,3520,2,6
2,3523,2,0
2,3524,2,6
2,3525,2,6
2,3526,2,0
2,3527,2,0
2,3529,2,3
2,3534,7,1
2,3551,13,0
2,3553,13,4
2,3554,13,4
2,3555,13,4
2,3556,13,0
2,3557,13,0
2,3558,13,0
2,3559,13,0
2,3560,13,0
2,3561,13,0
2,3563,13,8
2,3565,13,8
2,3591,3,10
2,3797,8,4
2,3804,8,13
2,3805,8,4
2,3806,8,13
2,3808,8,9
2,3809,8,4
2,3810,8,13
2,3832,0,12
2,4019,14,11
2,4021,14,11
2,4028,14,11
2,4032,14,5
2,4033,14,5
2,4036,14,11
2,4039,14,11
2,4042,14,5
2,4044,14,5
2,4045,14,5
2,4046,14,5
2,4048,3,0
2,4049,3,1
2,4050,3,1
2,4051,3,12
2,4053,3,3
2,4054,3,12
2,4056,6,9
2,4058,14,5
2,4061,14,5
2,4062,14,5
2,4063,14,8
2,4064,14,11
2,4065,14,11
2,4068,14,11
2,4074,14,8
2,4080,12,4
2,4135,3,1
2,4310,12,2
2,4582,10,3
2,4585,10,0
2,4638,10,13
2,4761,3,12
0,4813,-1,-1
-1,4814,-1,-1
0,4816,-1,-1
