Type,Frame,Fish1,Fish2
2,3108,13,14
2,3123,11,6
2,3124,11,3
2,3126,13,7
2,3136,11,6
2,3137,13,7
2,3188,5,4
2,3202,9,3
2,3208,3,4
2,3209,3,13
2,3210,3,13
2,3211,3,12
2,3212,3,4
2,3214,7,5
2,3217,7,4
2,3221,7,5
2,3224,7,5
2,3226,5,4
2,3227,5,4
2,3228,5,4
2,3230,13,4
2,3231,5,3
2,3231,13,4
2,3232,13,8
2,3234,5,4
2,3235,5,4
2,3252,3,12
2,3306,10,1
2,3308,10,14
2,3328,0,1
2,3329,0,1
2,3330,0,1
2,3331,0,1
2,3332,0,1
2,3333,0,1
2,3340,10,11
2,3342,10,2
2,3347,12,5
2,3348,12,5
2,3383,9,11
2,3386,12,7
2,3387,5,10
2,3388,5,10
2,3389,5,10
2,3389,13,8
2,3391,5,2
2,3391,13,7
2,3393,5,4
2,3395,5,6
2,3405,8,4
2,3407,2,6
2,3408,9,3
2,3409,9,3
2,3410,6,1
2,3415,6,0
2,3420,0,6
2,3422,0,5
2,3425,6,0
2,3435,13,3
2,3443,13,4
2,3445,13,4
2,3446,7,9
2,3447,9,13
2,3448,7,11
2,3449,7,9
2,3452,3,13
2,3454,3,8
2,3471,11,9
2,3523,3,11
2,3525,3,8
2,3526,7,3
2,3529,9,4
2,3530,3,11
2,3531,3,14
2,3533,0,8
2,3567,1,7
2,3569,1,14
2,3570,1,6
2,3574,1,7
2,3579,2,10
2,3627,5,13
2,3629,5,13
2,3840,2,9
2,3842,2,9
2,3846,2,9
2,3846,10,13
2,3848,2,8
2,3850,10,13
2,3852,2,1
2,3855,2,3
2,3856,11,13
2,3858,7,11
2,3858,11,13
2,3864,11,7
2,3872,1,8
2,3873,2,0
2,3874,2,0
2,3874,11,13
2,3876,2,0
2,3876,11,4
2,3880,2,0
2,3883,6,0
2,3885,6,0
2,3885,10,5
2,3888,6,0
2,3891,7,11
2,3892,0,3
2,3893,8,2
2,3913,10,2
2,3966,2,7
2,3969,9,12
2,3974,9,12
2,3975,9,2
2,3979,6,8
2,3980,6,5
2,3981,6,5
2,3982,6,8
2,3983,6,8
2,3983,9,2
2,3986,9,7
2,3987,9,2
2,3988,4,2
2,3988,14,10
2,3989,4,2
2,3990,9,2
2,3991,10,3
2,3992,9,4
2,3994,0,6
2,4005,7,4
2,4006,7,1
2,4006,13,2
2,4012,4,12
2,4013,4,9
2,4013,7,1
2,4021,6,8
2,4022,4,9
2,4022,6,14
2,4022,7,14
2,4023,4,9
2,4024,1,14
2,4024,4,9
2,4025,1,7
2,4025,4,9
2,4026,4,9
2,4027,4,9
2,4032,6,8
2,4071,9,12
2,4071,12,4
2,4072,12,13
2,4073,9,5
2,4078,7,13
2,4079,9,5
2,4082,9,12
2,4083,9,5
2,4084,8,6
2,4084,9,5
2,4085,9,5
2,4085,13,7
2,4086,9,5
2,4087,9,5
2,4087,14,3
2,4088,9,5
2,4089,7,14
2,4089,9,5
2,4090,9,5
2,4099,1,5
2,4099,12,4
2,4099,13,9
2,4103,12,4
2,4106,0,8
2,4106,7,4
2,4106,12,4
2,4106,13,9
2,4107,13,4
2,4108,12,13
2,4108,13,4
2,4119,12,4
2,4127,5,1
2,4128,0,14
2,4128,12,4
2,4130,0,7
2,4132,0,7
2,4133,0,14
2,4134,0,14
2,4135,5,13
2,4136,5,1
2,4137,5,2
2,4138,5,2
2,4139,5,2
2,4141,6,3
2,4146,6,3
2,4151,11,10
2,4155,13,4
2,4156,14,11
2,4159,13,9
2,4160,13,4
2,4161,13,4
2,4162,1,10
2,4164,1,8
2,4166,1,3
2,4167,1,3
2,4210,5,13
2,4211,5,4
2,4212,5,4
2,4213,5,9
2,4214,5,4
2,4215,5,4
2,4218,2,9
2,4219,14,1
2,4220,14,7
2,4221,14,7
2,4222,14,7
2,4223,14,7
2,4598,2,3
2,4674,4,3
2,4676,10,7
2,4678,4,3
2,4679,4,7
2,4685,11,7
2,4718,11,6
2,4719,5,13
2,4722,3,2
2,4726,4,6
2,4731,3,6
2,4779,8,0
2,4780,8,14
2,4799,10,3
2,4800,10,4
2,4801,10,4
2,4802,10,2
2,4805,10,0
2,4809,8,9
2,4810,8,9
2,4814,10,2
2,4815,10,0
2,4816,10,11
2,4817,10,11
2,4819,4,2
2,4820,2,6
2,4823,2,0
2,4824,2,6
2,4825,2,6
2,4826,2,0
2,4827,2,0
2,4829,2,3
2,4834,7,1
2,4851,13,0
2,4853,13,4
2,4854,13,4
2,4855,13,4
2,4856,13,0
2,4857,13,0
2,4858,13,0
2,4859,13,0
2,4860,13,0
2,4861,13,0
2,4863,13,8
2,4865,13,8
2,4891,3,10
2,5097,8,4
2,5104,8,13
