Type,Frame,Fish1,Fish2
2,74,4,15
2,92,14,8
2,95,16,4
2,98,8,13
2,101,8,13
2,109,8,13
2,112,8,13
2,115,8,13
2,118,8,16
2,146,4,13
2,148,4,10
2,150,4,10
2,163,4,10
2,181,13,11
2,185,16,9
2,194,12,8
2,238,9,0
2,245,9,8
2,250,11,8
2,285,9,11
2,315,9,12
2,318,9,12
2,517,10,15
2,536,15,14
2,538,13,10
2,546,8,3
2,547,10,12
2,548,10,12
2,549,10,11
2,552,3,12
2,572,12,13
2,574,12,8
2,576,8,10
2,577,8,15
2,597,12,13
2,600,12,13
2,604,11,7
2,610,5,13
2,613,5,8
2,625,15,5
2,628,9,13
2,634,6,10
2,636,6,5
2,638,6,5
2,640,6,15
2,660,12,8
2,662,7,16
2,663,7,16
2,669,13,12
2,673,6,15
2,675,3,11
2,678,15,3
2,688,9,7
2,692,15,3
2,700,11,12
2,724,10,9
2,727,10,9
2,731,15,16
2,733,15,10
2,739,10,11
2,742,10,3
2,745,10,6
2,749,10,3
2,751,10,3
2,753,10,3
2,758,13,3
2,767,11,3
2,802,7,12
2,806,7,10
2,809,16,3
2,814,12,16
2,857,5,4
2,1072,10,16
2,1077,6,16
2,1079,4,16
2,1082,4,10
2,1085,6,10
2,1087,0,13
2,1088,6,13
2,1090,6,10
2,1094,6,10
2,1097,6,10
2,1099,6,10
2,1101,6,10
2,1104,5,16
2,1149,16,5
2,1153,15,14
2,1161,6,11
2,1174,6,16
2,1182,13,10
2,1211,14,5
2,1213,14,5
2,1218,0,5
2,1219,0,14
2,1233,14,12
2,1238,15,16
2,1241,12,16
2,1246,12,4
2,1249,16,5
2,1268,15,16
2,1270,15,13
2,1275,4,12
2,1278,15,4
2,1283,4,0
2,1309,12,14
2,1327,5,7
2,1374,5,14
2,1399,11,5
2,1508,16,5
2,1530,4,15
2,1532,4,15
2,1541,3,14
2,1544,8,10
2,1576,7,4
2,1586,7,4
2,1588,7,4
2,1604,15,4
2,1671,14,6
2,1673,14,10
2,1675,14,6
2,1678,14,3
2,1715,16,0
2,1724,5,16
2,1726,5,16
2,1729,7,3
2,1776,16,14
2,1781,16,14
2,1786,4,0
2,1802,16,10
2,1808,16,0
2,1810,16,14
2,1828,8,5
2,1994,14,15
2,2066,14,5
2,2068,14,5
2,2084,5,13
2,2086,5,10
2,2166,3,8
2,2209,0,4
2,2211,7,4
2,2233,15,11
2,2257,9,3
2,2259,11,13
2,2471,8,7
2,2480,13,0
2,2484,4,6
2,2486,4,6
2,2646,16,8
2,2652,3,8
2,3452,3,13
2,3488,9,10
2,3540,13,9
2,3615,7,9
2,3624,14,11
2,3664,13,10
2,3676,9,8
2,3708,2,3
