Type,Frame,Fish1,Fish2
0,1301,-1,-1
-1,1301,-1,-1
2,1302,4,0
0,1303,-1,-1
-1,1304,-1,-1
0,1312,-1,-1
-1,1313,-1,-1
2,1317,5,15
0,1323,-1,-1
-1,1325,-1,-1
0,1330,-1,-1
-1,1330,-1,-1
2,1333,16,5
0,1339,-1,-1
-1,1339,-1,-1
0,1344,-1,-1
-1,1346,-1,-1
0,1353,-1,-1
-1,1353,-1,-1
0,1355,-1,-1
-1,1355,-1,-1
0,1358,-1,-1
-1,1358,-1,-1
0,1372,-1,-1
-1,1372,-1,-1
2,1379,11,8
0,1400,-1,-1
-1,1402,-1,-1
2,1403,11,4
0,1404,-1,-1
-1,1404,-1,-1
0,1410,-1,-1
-1,1410,-1,-1
0,1412,-1,-1
-1,1412,-1,-1
0,1415,-1,-1
-1,1415,-1,-1
0,1417,-1,-1
-1,1417,-1,-1
0,1422,-1,-1
-1,1423,-1,-1
0,1430,-1,-1
-1,1430,-1,-1
0,1432,-1,-1
-1,1432,-1,-1
0,1435,-1,-1
-1,1435,-1,-1
0,1437,-1,-1
-1,1439,-1,-1
0,1441,-1,-1
-1,1441,-1,-1
0,1443,-1,-1
-1,1448,-1,-1
0,1452,-1,-1
-1,1452,-1,-1
0,1456,-1,-1
-1,1456,-1,-1
0,1486,-1,-1
-1,1488,-1,-1
0,1504,-1,-1
-1,1504,-1,-1
2,1529,7,11
2,1531,7,16
0,1533,-1,-1
-1,1537,-1,-1
2,1538,3,10
2,1543,8,14
2,1545,8,14
2,1548,8,14
2,1561,12,15
2,1562,12,5
2,1564,12,16
0,1572,-1,-1
-1,1573,-1,-1
0,1575,-1,-1
-1,1575,-1,-1
0,1579,-1,-1
-1,1580,-1,-1
2,1585,7,16
2,1587,7,4
2,1603,15,4
0,1605,-1,-1
-1,1605,-1,-1
2,1617,7,4
0,1669,-1,-1
-1,1669,-1,-1
2,1672,14,10
2,1674,14,6
0,1676,-1,-1
-1,1676,-1,-1
2,1677,14,3
2,1679,6,7
2,1680,6,15
0,1710,-1,-1
-1,1710,-1,-1
0,1712,-1,-1
-1,1712,-1,-1
2,1716,4,8
2,1718,5,16
2,1719,5,16
2,1720,5,16
2,1721,5,16
2,1722,5,16
2,1723,5,16
2,1725,5,10
2,1727,13,0
0,1746,-1,-1
-1,1746,-1,-1
0,1749,-1,-1
-1,1749,-1,-1
2,1750,3,16
0,1755,-1,-1
-1,1762,-1,-1
2,1763,5,14
0,1764,-1,-1
-1,1775,-1,-1
0,1777,-1,-1
-1,1778,-1,-1
2,1779,16,4
0,1780,-1,-1
-1,1780,-1,-1
0,1782,-1,-1
-1,1783,-1,-1
2,1784,4,3
2,1785,4,14
2,1787,4,0
0,1788,-1,-1
-1,1792,-1,-1
2,1795,16,3
0,1796,-1,-1
-1,1796,-1,-1
2,1797,16,3
0,1798,-1,-1
-1,1798,-1,-1
0,1800,-1,-1
-1,1801,-1,-1
0,1803,-1,-1
-1,1803,-1,-1
2,1804,16,3
0,1805,-1,-1
-1,1806,-1,-1
2,1807,16,10
0,1809,-1,-1
-1,1809,-1,-1
2,1810,0,5
0,1811,-1,-1
-1,1815,-1,-1
2,1816,16,14
0,1817,-1,-1
-1,1817,-1,-1
0,1822,-1,-1
-1,1822,-1,-1
0,1824,-1,-1
-1,1824,-1,-1
0,1826,-1,-1
-1,1827,-1,-1
0,1829,-1,-1
-1,1829,-1,-1
2,1830,11,5
0,1831,-1,-1
-1,1832,-1,-1
0,1835,-1,-1
-1,1836,-1,-1
0,1838,-1,-1
-1,1844,-1,-1
0,1846,-1,-1
-1,1846,-1,-1
0,1848,-1,-1
-1,1850,-1,-1
0,1858,-1,-1
-1,1860,-1,-1
0,1865,-1,-1
-1,1867,-1,-1
0,1869,-1,-1
-1,1878,-1,-1
0,1881,-1,-1
-1,1889,-1,-1
0,1891,-1,-1
-1,1891,-1,-1
0,1893,-1,-1
-1,1896,-1,-1
0,1898,-1,-1
-1,1973,-1,-1
0,1976,-1,-1
-1,1979,-1,-1
0,1981,-1,-1
-1,1987,-1,-1
2,1988,14,15
0,1989,-1,-1
-1,1991,-1,-1
0,1995,-1,-1
-1,1995,-1,-1
2,1996,14,10
0,1997,-1,-1
-1,1998,-1,-1
0,2001,-1,-1
-1,2001,-1,-1
0,2006,-1,-1
-1,2007,-1,-1
0,2016,-1,-1
-1,2016,-1,-1
0,2018,-1,-1
-1,2019,-1,-1
0,2021,-1,-1
-1,2021,-1,-1
0,2024,-1,-1
-1,2025,-1,-1
0,2029,-1,-1
-1,2030,-1,-1
0,2032,-1,-1
-1,2035,-1,-1
0,2040,-1,-1
-1,2040,-1,-1
0,2045,-1,-1
-1,2049,-1,-1
0,2051,-1,-1
-1,2060,-1,-1
0,2063,-1,-1
-1,2065,-1,-1
2,2067,14,5
0,2069,-1,-1
-1,2069,-1,-1
2,2070,14,15
0,2071,-1,-1
-1,2079,-1,-1
2,2080,14,5
2,2081,14,5
2,2085,5,14
0,2087,-1,-1
-1,2090,-1,-1
0,2093,-1,-1
-1,2095,-1,-1
2,2096,14,5
0,2097,-1,-1
-1,2113,-1,-1
0,2115,-1,-1
-1,2120,-1,-1
0,2122,-1,-1
-1,2125,-1,-1
0,2128,-1,-1
-1,2129,-1,-1
0,2132,-1,-1
-1,2134,-1,-1
0,2147,-1,-1
-1,2150,-1,-1
0,2152,-1,-1
-1,2152,-1,-1
0,2154,-1,-1
-1,2155,-1,-1
0,2157,-1,-1
-1,2157,-1,-1
0,2159,-1,-1
-1,2159,-1,-1
0,2165,-1,-1
-1,2165,-1,-1
0,2174,-1,-1
-1,2203,-1,-1
2,2208,0,7
2,2210,0,16
2,2212,7,12
0,2214,-1,-1
-1,2216,-1,-1
0,2218,-1,-1
-1,2220,-1,-1
0,2223,-1,-1
-1,2223,-1,-1
0,2225,-1,-1
-1,2229,-1,-1
0,2232,-1,-1
-1,2232,-1,-1
0,2234,-1,-1
-1,2234,-1,-1
2,2235,10,9
0,2248,-1,-1
-1,2249,-1,-1
0,2251,-1,-1
-1,2253,-1,-1
