Type,Frame,Fish1,Fish2
-2,0,-1,-1
-1,555,-1,-1
2,2008,15,13
0,2046,-1,-1
-1,2059,-1,-1
1,15160,5,11
2,15178,13,4
2,17140,2,10
1,17163,9,2
2,17162,6,9
1,17165,2,6
-2,18072,-1,-1
