Type,Frame,Fish1,Fish2
2,3,7,5
2,5,7,6
2,62,4,12
2,90,11,4
2,149,9,7
2,150,9,7
2,215,3,13
2,217,8,13
2,219,3,11
2,220,8,2
2,228,8,13
2,230,0,3
2,230,8,5
2,231,8,3
2,232,8,3
2,233,8,3
2,234,8,3
2,257,12,5
2,259,12,11
2,260,12,11
2,266,11,5
2,268,11,5
2,274,12,13
2,278,1,0
2,441,7,11
2,447,7,3
2,560,3,9
2,698,8,10
2,709,6,9
2,713,6,3
2,717,8,7
2,718,8,7
2,719,8,7
2,720,8,7
2,721,8,7
2,727,12,7
2,781,1,3
2,815,1,7
2,815,14,13
2,1355,3,11
2,1361,10,0
2,1486,9,1
2,1492,9,12
2,1506,7,4
2,1603,14,6
2,1609,14,8
2,1612,9,7
2,1613,9,12
2,1614,9,12
2,1786,11,1
2,1787,11,1
2,1788,11,1
2,1789,11,1
2,1790,11,1
2,1882,10,7
2,2287,3,5
2,2287,11,4
2,2291,5,12
2,2295,5,3
2,2298,5,3
2,2303,13,6
2,2314,3,13
2,2328,1,7
2,2330,1,7
2,2332,1,13
2,2334,3,0
2,2336,10,13
2,2340,5,0
2,2342,5,7
2,2343,5,7
2,2344,5,7
2,2347,5,0
2,2349,5,10
2,2350,5,10
2,2351,5,7
2,2378,13,0
2,2386,13,2
2,2497,6,5
2,2499,6,2
2,2875,3,6
2,2876,7,13
2,2878,12,9
2,2879,12,13
2,2886,7,10
2,3151,12,1
2,3212,14,8
2,3372,4,12
2,3433,11,6
2,3438,4,12
2,3440,6,12
2,3440,14,9
2,3441,8,6
2,3455,12,4
2,3457,5,6
2,3458,5,6
2,3460,8,9
2,3462,8,9
2,3467,12,1
2,3468,4,6
2,3468,12,10
2,3469,4,6
2,3469,12,6
2,3470,4,1
2,3478,4,0
2,3480,4,0
2,3484,4,1
2,3486,4,3
2,4153,6,2
2,4175,13,3
2,4176,3,13
2,4177,3,11
2,4178,3,11
2,4272,11,6
2,4273,11,6
2,4274,11,6
2,4275,11,6
2,4278,11,6
2,4283,11,5
2,4285,11,10
2,4286,11,10
2,4287,11,6
2,4289,11,6
2,4290,11,10
2,4292,8,0
2,4293,8,11
2,4294,8,0
2,4326,0,2
2,4365,5,7
2,4367,5,9
2,4369,5,9
2,4371,5,9
2,4374,5,9
2,4400,9,7
2,4401,9,6
2,4402,9,6
2,4403,5,2
2,4403,9,6
2,4404,9,6
2,4406,9,5
2,4408,9,5
2,4458,1,13
2,4470,4,3
2,4938,0,6
2,4946,0,9
2,4947,0,14
2,4948,0,3
2,4949,0,14
2,4952,7,1
2,4953,14,13
2,5072,2,0
2,5074,2,13
2,5082,2,5
2,5151,0,14
2,5152,0,1
2,6323,10,4
2,6324,10,4
2,6325,10,4
2,6326,10,4
2,6355,8,5
2,6538,7,4
2,6606,4,5
2,6608,12,11
2,6611,0,4
2,6612,0,5
2,6612,12,2
2,6613,0,5
2,6960,7,3
2,6962,7,3
2,6965,7,13
2,6966,7,13
2,6970,0,3
2,7072,10,4
2,7073,10,4
2,7396,12,4
2,7397,12,2
2,7543,5,7
2,7739,4,1
2,7743,1,12
2,7745,1,4
2,7827,8,5
2,7852,4,5
2,7864,6,14
2,7876,5,0
2,7877,5,0
2,7888,4,12
2,7897,8,3
2,7902,8,13
2,7906,8,13
2,7907,8,9
2,7908,8,9
2,7909,8,9
2,7911,8,4
2,7913,8,4
2,7915,8,5
2,7916,8,5
2,7917,8,5
2,7924,3,4
2,8443,5,1
2,8587,4,8
2,8642,6,8
2,8643,6,9
2,9134,10,1
2,9252,1,11
2,9284,8,9
2,9470,0,5
2,9494,13,5
2,9495,13,5
2,9497,13,11
2,9499,13,11
2,9980,7,1
2,9982,7,1
2,9986,7,1
2,9990,7,1
2,10396,13,14
2,10463,1,10
2,10692,1,7
2,10694,1,10
2,10696,1,10
2,10698,1,10
2,10700,1,10
2,10701,1,10
2,10702,1,10
2,10953,2,4
2,10954,2,4
2,11638,3,6
2,11640,3,6
2,12167,10,5
2,12386,11,0
2,12799,10,12
2,12922,3,4
2,13125,4,1
2,13193,10,1
2,13195,3,8
2,13196,3,7
2,13198,3,2
2,13200,3,2
2,13202,3,8
2,13204,3,2
2,13404,14,2
2,13487,6,0
2,13493,12,8
2,13508,6,0
2,13788,14,5
2,13918,7,2
2,13921,7,0
2,13923,7,3
2,13926,7,3
2,13985,2,7
2,13989,7,2
2,13990,7,2
2,13991,7,2
2,13992,7,2
2,13994,7,10
2,13995,7,5
2,13998,7,2
2,14010,7,10
2,14013,7,10
2,14015,7,10
2,14018,7,10
2,14020,14,10
2,14569,10,8
2,14600,6,7
2,15576,0,2
2,15907,4,8
2,15908,4,8
2,15909,4,8
2,15910,4,8
2,15911,4,8
