Type,Frame,Fish1,Fish2
-2,0,-1,-1
0,1,-1,-1
-1,2,-1,-1
0,4,-1,-1
-1,4,-1,-1
0,6,-1,-1
-1,6,-1,-1
0,8,-1,-1
-1,8,-1,-1
0,12,-1,-1
-1,13,-1,-1
0,26,-1,-1
-1,26,-1,-1
0,36,-1,-1
-1,36,-1,-1
0,38,-1,-1
-1,38,-1,-1
0,43,-1,-1
-1,43,-1,-1
0,49,-1,-1
-1,49,-1,-1
0,51,-1,-1
-1,51,-1,-1
0,59,-1,-1
-1,60,-1,-1
0,63,-1,-1
-1,64,-1,-1
0,67,-1,-1
-1,70,-1,-1
0,75,-1,-1
-1,86,-1,-1
0,88,-1,-1
-1,88,-1,-1
0,91,-1,-1
-1,98,-1,-1
0,100,-1,-1
-1,101,-1,-1
0,103,-1,-1
-1,107,-1,-1
0,109,-1,-1
-1,142,-1,-1
0,218,-1,-1
-1,218,-1,-1
0,221,-1,-1
-1,223,-1,-1
0,225,-1,-1
-1,226,-1,-1
0,229,-1,-1
-1,229,-1,-1
1,234,10,-1
0,240,-1,-1
-1,245,-1,-1
0,247,-1,-1
-1,250,-1,-1
1,251,3,-1
0,253,-1,-1
-1,256,-1,-1
0,258,-1,-1
-1,258,-1,-1
0,261,-1,-1
-1,261,-1,-1
0,264,-1,-1
-1,264,-1,-1
0,267,-1,-1
-1,267,-1,-1
0,269,-1,-1
-1,272,-1,-1
0,276,-1,-1
-1,276,-1,-1
0,279,-1,-1
-1,279,-1,-1
0,281,-1,-1
-1,281,-1,-1
0,283,-1,-1
-1,284,-1,-1
0,289,-1,-1
-1,291,-1,-1
0,295,-1,-1
-1,304,-1,-1
0,306,-1,-1
-1,417,-1,-1
0,419,-1,-1
-1,422,-1,-1
0,425,-1,-1
-1,427,-1,-1
0,429,-1,-1
-1,440,-1,-1
0,442,-1,-1
-1,446,-1,-1
0,448,-1,-1
-1,454,-1,-1
0,458,-1,-1
-1,458,-1,-1
0,460,-1,-1
-1,493,-1,-1
0,495,-1,-1
-1,518,-1,-1
0,520,-1,-1
-1,520,-1,-1
0,700,-1,-1
-1,704,-1,-1
0,706,-1,-1
-1,706,-1,-1
0,708,-1,-1
-1,708,-1,-1
0,776,-1,-1
-1,776,-1,-1
0,782,-1,-1
-1,782,-1,-1
0,788,-1,-1
-1,791,-1,-1
0,793,-1,-1
-1,795,-1,-1
0,797,-1,-1
-1,804,-1,-1
0,806,-1,-1
-1,814,-1,-1
0,816,-1,-1
-1,816,-1,-1
0,819,-1,-1
-1,819,-1,-1
0,823,-1,-1
-1,823,-1,-1
0,829,-1,-1
-1,834,-1,-1
0,844,-1,-1
-1,845,-1,-1
0,849,-1,-1
-1,856,-1,-1
0,858,-1,-1
-1,863,-1,-1
0,865,-1,-1
-1,877,-1,-1
0,880,-1,-1
-1,881,-1,-1
0,884,-1,-1
-1,893,-1,-1
0,895,-1,-1
-1,1205,-1,-1
1,1206,6,-1
0,1207,-1,-1
-1,1266,-1,-1
0,1268,-1,-1
-1,1268,-1,-1
0,1272,-1,-1
-1,1281,-1,-1
0,1284,-1,-1
-1,1284,-1,-1
0,1286,-1,-1
-1,1331,-1,-1
0,1357,-1,-1
-1,1357,-1,-1
0,1391,-1,-1
-1,1391,-1,-1
0,1400,-1,-1
-1,1400,-1,-1
0,1404,-1,-1
-1,1404,-1,-1
0,1406,-1,-1
-1,1407,-1,-1
0,1410,-1,-1
-1,1422,-1,-1
0,1766,-1,-1
-1,1773,-1,-1
0,1802,-1,-1
-1,1802,-1,-1
0,1805,-1,-1
-1,1805,-1,-1
0,1807,-1,-1
-1,1810,-1,-1
0,1814,-1,-1
-1,1815,-1,-1
0,1818,-1,-1
-1,1819,-1,-1
1,1820,9,-1
1,1821,9,-1
0,1824,-1,-1
-1,1825,-1,-1
0,1831,-1,-1
-1,1833,-1,-1
0,1836,-1,-1
-1,1852,-1,-1
0,1854,-1,-1
-1,1869,-1,-1
0,1871,-1,-1
-1,1876,-1,-1
0,1879,-1,-1
-1,1879,-1,-1
0,1881,-1,-1
-1,1881,-1,-1
0,1884,-1,-1
-1,1884,-1,-1
0,1896,-1,-1
-1,1896,-1,-1
0,1901,-1,-1
-1,1901,-1,-1
0,1909,-1,-1
-1,1909,-1,-1
0,1913,-1,-1
-1,1914,-1,-1
0,1916,-1,-1
-1,2161,-1,-1
0,2163,-1,-1
-1,2172,-1,-1
0,2174,-1,-1
-1,2230,-1,-1
0,2232,-1,-1
-1,2240,-1,-1
0,2243,-1,-1
-1,2243,-1,-1
0,2245,-1,-1
-1,2246,-1,-1
0,2248,-1,-1
-1,2255,-1,-1
0,2257,-1,-1
-1,2258,-1,-1
0,2260,-1,-1
-1,2261,-1,-1
0,2263,-1,-1
-1,2264,-1,-1
0,2266,-1,-1
-1,2266,-1,-1
0,2268,-1,-1
-1,2269,-1,-1
0,2271,-1,-1
-1,2274,-1,-1
0,2277,-1,-1
-1,2286,-1,-1
0,2288,-1,-1
-1,2288,-1,-1
0,2290,-1,-1
-1,2290,-1,-1
0,2305,-1,-1
-1,2305,-1,-1
0,2308,-1,-1
-1,2308,-1,-1
0,2311,-1,-1
-1,2312,-1,-1
0,2315,-1,-1
-1,2315,-1,-1
0,2317,-1,-1
-1,2325,-1,-1
0,2327,-1,-1
-1,2327,-1,-1
0,2333,-1,-1
-1,2333,-1,-1
0,2337,-1,-1
-1,2339,-1,-1
0,2341,-1,-1
-1,2341,-1,-1
0,2345,-1,-1
-1,2346,-1,-1
0,2352,-1,-1
-1,2352,-1,-1
0,2354,-1,-1
-1,2355,-1,-1
0,2357,-1,-1
-1,2364,-1,-1
0,2371,-1,-1
-1,2371,-1,-1
0,2373,-1,-1
-1,2374,-1,-1
0,2376,-1,-1
-1,2377,-1,-1
0,2379,-1,-1
-1,2383,-1,-1
0,2400,-1,-1
-1,2402,-1,-1
0,2406,-1,-1
-1,2406,-1,-1
0,2410,-1,-1
-1,2415,-1,-1
0,2417,-1,-1
-1,2417,-1,-1
0,2422,-1,-1
-1,2422,-1,-1
0,2424,-1,-1
-1,2424,-1,-1
0,2429,-1,-1
-1,2429,-1,-1
0,2431,-1,-1
-1,2431,-1,-1
0,2437,-1,-1
-1,2442,-1,-1
0,2444,-1,-1
-1,2447,-1,-1
0,2449,-1,-1
-1,2450,-1,-1
0,2453,-1,-1
-1,2464,-1,-1
0,2466,-1,-1
-1,2477,-1,-1
0,2482,-1,-1
-1,2483,-1,-1
0,2485,-1,-1
-1,2486,-1,-1
0,2488,-1,-1
-1,2490,-1,-1
0,2492,-1,-1
-1,2493,-1,-1
0,2522,-1,-1
-1,2522,-1,-1
0,2530,-1,-1
-1,2530,-1,-1
0,2533,-1,-1
-1,2533,-1,-1
0,2535,-1,-1
-1,2536,-1,-1
0,2539,-1,-1
-1,2539,-1,-1
0,2542,-1,-1
