Type,Frame,Fish1,Fish2
2,92,4,2
2,379,1,14
2,504,14,6
2,566,14,5
2,568,12,5
2,570,12,6
2,572,12,6
2,3029,1,12
2,5432,5,14
2,5604,3,5
2,5984,13,10
2,5989,13,9
2,5991,13,0
2,5993,10,7
2,5998,14,12
2,6000,14,2
2,6004,14,2
2,6010,12,2
2,6012,12,7
2,6015,13,9
2,6028,5,2
2,6032,13,3
2,6034,13,3
2,6036,13,3
2,6038,13,3
2,6078,2,13
2,6241,2,6
2,6245,2,6
2,6457,10,8
2,6460,10,8
2,8067,4,3
2,8089,13,3
2,8412,9,7
2,8414,9,7
2,8416,9,7
2,8418,14,3
2,8763,8,6
2,8767,11,6
2,10491,0,13
2,10493,9,6
2,10911,7,12
2,10913,7,12
2,10915,7,12
2,11016,7,11
2,11059,9,12
2,11063,9,12
2,11426,9,8
2,11429,9,8
2,11535,8,0
2,12312,12,3
2,12314,12,3
2,12385,13,3
2,12494,3,8
2,12509,2,14
2,12847,0,13
2,12856,2,0
2,12879,11,7
2,13188,0,3
2,13806,12,14
2,13810,6,14
2,13822,10,4
2,13824,10,4
2,13826,10,6
2,13830,10,14
2,13841,9,10
2,14131,11,9
2,14142,14,0
2,14155,9,7
2,14179,3,6
2,14249,10,11
2,14255,1,9
2,14576,7,1
2,14987,3,1
2,14991,10,3
2,15264,2,1
2,15547,7,11
2,15703,8,3
2,15710,14,4
2,15714,14,8
2,15725,14,7
2,15736,10,11
2,15738,10,14
2,15760,10,9
2,15763,10,9
2,15768,10,1
2,15770,10,1
2,15772,10,1
2,15775,10,1
2,15789,10,11
2,15791,10,11
2,15859,12,13
2,15958,14,1
2,15977,8,14
2,15988,6,0
2,15991,6,0
2,15994,2,0
2,16100,8,14
2,16111,6,8
2,16116,6,8
2,16120,6,4
2,16177,8,11
2,16178,12,6
2,16185,1,8
2,16186,6,5
2,16188,6,5
2,16190,6,5
2,16193,1,5
2,16197,6,4
2,16202,6,8
2,16204,6,8
2,16210,8,5
2,16223,7,11
2,16224,7,11
2,16225,7,11
2,16227,6,8
2,16228,6,8
2,16230,6,11
2,16276,6,7
2,16279,6,7
2,16282,6,7
2,16295,6,7
2,16297,6,1
2,16299,6,1
2,16301,6,1
2,16302,6,1
2,16303,6,1
2,16304,6,1
2,16306,11,12
2,16308,11,12
2,16312,11,5
2,16531,0,3
2,16767,13,6
2,17267,13,5
2,17284,7,3
2,17290,8,3
2,17309,7,3
2,17793,1,13
2,18113,2,5
2,18143,12,9
2,18517,8,11
2,18522,8,10
2,18957,8,12
