Type,Frame,Fish1,Fish2
2,88,4,2
2,90,4,2
2,377,11,0
2,431,1,4
2,522,0,9
2,567,14,6
2,569,12,6
2,571,12,6
2,862,8,1
2,3018,4,12
2,5243,12,3
2,5427,5,2
2,5434,5,14
2,5435,5,2
2,5608,2,10
2,5985,13,5
2,5990,13,0
2,5992,13,10
2,5993,13,0
2,5999,14,13
2,6003,14,2
2,6005,14,2
2,6006,14,7
2,6011,12,7
2,6014,12,10
2,6027,5,3
2,6031,13,10
2,6033,13,3
2,6035,13,3
2,6037,13,3
2,6054,13,9
2,6080,2,13
2,6242,2,4
2,6386,13,10
2,6397,2,4
2,6398,2,0
2,6456,10,8
2,6458,10,8
2,6459,10,4
2,6461,10,4
2,6462,10,4
2,6811,1,2
2,6902,2,1
2,8088,13,4
2,8411,9,5
2,8413,9,7
2,8415,9,7
2,8417,9,7
2,8420,9,5
2,8595,1,14
2,8596,1,14
2,8597,1,14
2,8598,1,14
2,8764,8,14
2,9834,12,4
2,10492,13,1
2,10886,7,10
2,10887,7,1
2,10910,7,1
2,10912,7,12
2,10914,7,12
2,11005,7,14
2,11014,7,5
2,11015,7,5
2,11020,7,11
2,11034,7,11
2,11035,7,11
2,11061,9,12
2,11062,9,2
2,11425,9,8
2,11428,9,8
2,11439,0,13
2,11439,6,7
2,11440,0,12
2,11441,0,12
2,11481,10,0
2,11779,12,14
2,12311,12,10
2,12313,12,3
2,12315,12,3
2,12488,3,1
2,12492,3,8
2,12496,14,8
2,12845,0,6
2,12846,0,13
2,12848,0,13
2,12857,2,6
2,12858,2,6
2,12868,14,5
2,12875,4,2
2,12876,4,8
2,12885,14,12
2,12886,14,12
2,12887,14,12
2,12888,11,2
2,12889,11,2
2,13187,0,4
2,13190,0,4
2,13807,10,14
2,13812,6,6
2,13814,10,14
2,13815,10,14
2,13823,10,4
2,13825,10,13
2,13827,10,4
2,13831,10,14
2,13832,9,3
2,13880,2,0
2,13883,2,0
2,14096,11,5
2,14097,11,9
2,14098,9,2
2,14099,9,2
2,14130,5,12
2,14138,1,2
2,14140,0,2
2,14141,14,3
2,14154,9,7
2,14156,0,9
2,14157,0,7
2,14158,0,1
2,14180,3,7
2,14253,10,11
2,14286,3,0
2,14528,5,12
2,14530,5,4
2,14974,7,4
2,14975,7,4
2,14990,1,12
2,14992,10,12
2,15042,14,5
2,15043,14,5
2,15044,14,5
2,15048,14,5
2,15546,7,11
2,15548,7,11
2,15549,7,2
2,15705,8,2
2,15706,8,10
2,15707,8,2
2,15711,14,6
2,15714,13,2
2,15715,13,2
2,15716,13,2
2,15726,14,10
2,15733,10,11
2,15734,10,11
2,15735,10,11
2,15737,10,14
2,15739,10,14
2,15761,10,1
2,15762,10,1
2,15764,10,4
2,15765,10,4
2,15766,10,4
2,15767,10,1
2,15769,10,1
2,15771,10,1
2,15773,10,7
2,15774,10,7
2,15776,10,13
2,15777,10,13
2,15778,10,13
2,15779,10,13
2,15780,10,13
2,15790,10,11
2,15819,6,10
2,15876,8,14
2,15959,14,9
2,15962,14,8
2,15979,8,14
2,15989,6,5
2,15992,6,5
2,16032,7,14
2,16037,7,14
2,16101,11,1
2,16112,6,12
2,16113,6,12
2,16118,6,13
2,16167,12,1
2,16168,12,1
2,16177,12,8
2,16179,8,12
2,16179,12,6
2,16180,8,6
2,16185,6,11
2,16187,1,12
2,16188,1,12
2,16189,1,12
2,16190,1,12
2,16191,1,12
2,16194,12,8
2,16195,12,5
2,16198,6,7
2,16198,8,4
2,16200,6,7
2,16201,6,7
2,16203,6,8
2,16206,6,8
2,16207,6,7
2,16208,6,4
2,16209,6,4
2,16211,6,4
2,16212,6,4
2,16213,6,4
2,16214,6,4
2,16215,6,4
2,16216,6,4
2,16224,6,7
2,16225,6,7
2,16226,6,7
2,16226,7,6
2,16227,7,11
2,16229,6,8
2,16231,6,11
2,16277,6,7
2,16278,6,0
2,16281,6,0
2,16283,6,7
2,16285,6,9
2,16286,6,9
2,16296,6,1
2,16298,6,1
2,16300,6,1
2,16301,11,5
2,16302,11,1
2,16303,11,1
2,16305,11,5
2,16307,11,1
2,16309,11,5
2,16310,11,5
2,16313,11,1
2,16317,11,5
2,16318,11,5
2,16319,11,5
2,16320,11,5
2,16532,0,10
2,16904,2,14
2,17268,13,5
2,17270,8,3
2,17288,10,7
2,17295,14,10
2,17791,1,14
2,18096,2,3
2,18140,12,11
2,18142,12,11
2,18144,12,9
2,18146,12,11
2,18518,8,11
2,18519,8,9
2,18520,8,9
2,18524,0,10
2,18949,2,9
