Type,Frame,Fish1,Fish2
2,32,4,11
2,36,3,0
2,65,4,12
2,109,4,2
2,147,12,14
2,156,4,14
2,180,12,14
2,182,7,12
2,183,7,8
2,234,13,1
2,255,0,11
2,257,5,8
2,260,5,10
2,261,10,0
2,278,11,12
2,279,11,11
2,283,11,3
2,286,8,13
2,289,8,5
2,290,13,4
2,293,8,12
2,295,8,7
2,297,8,5
2,301,8,5
2,303,8,1
2,305,8,7
2,307,8,6
2,308,8,7
2,324,6,7
2,340,6,5
2,341,5,11
2,342,6,8
2,343,6,8
2,344,7,13
2,346,6,11
2,348,13,9
2,355,3,13
2,358,10,3
2,385,10,8
2,401,9,1
2,447,4,10
2,453,4,1
2,456,4,1
2,465,4,0
2,474,10,12
2,478,0,1
2,478,10,11
2,479,10,6
2,481,10,4
2,482,10,11
2,483,10,11
2,540,2,6
2,634,12,9
2,649,12,7
2,651,0,11
2,654,0,7
2,663,11,4
2,687,0,12
2,699,5,4
2,736,2,14
2,765,4,2
2,827,4,2
2,833,11,2
2,852,1,5
2,860,8,2
2,960,1,6
2,966,1,6
2,1021,5,9
2,1028,6,14
2,1029,8,6
2,1030,8,13
2,1031,8,13
2,1034,8,5
2,1035,8,5
2,1036,8,5
2,1037,11,14
2,1040,14,8
2,1043,11,8
2,1045,11,8
2,1046,11,1
2,1048,11,0
2,1053,2,7
2,1122,12,4
2,1126,14,12
2,1167,5,0
2,1168,7,9
2,1170,2,7
2,1173,8,5
2,1210,0,7
2,1211,3,1
2,1214,0,11
2,1221,9,1
2,1226,9,1
2,1237,3,4
2,1244,0,13
2,1270,12,13
2,1274,6,5
2,1354,6,5
2,1477,7,13
2,1484,7,6
2,1489,2,6
2,1493,2,0
2,1499,13,0
2,1500,13,6
2,1502,13,0
2,1505,6,0
2,1511,6,0
2,1513,6,10
2,1514,6,7
2,1515,13,7
2,1516,13,7
2,1517,13,7
2,1519,6,7
2,1520,13,7
2,1522,13,0
2,1524,13,7
2,1528,13,7
2,1540,0,3
2,1545,0,3
2,1548,0,3
2,1549,2,0
2,1552,0,3
2,1554,0,3
2,1557,0,3
2,1575,3,6
2,1589,2,9
2,1595,2,0
2,1596,2,0
2,1608,11,10
2,1610,11,12
2,1612,11,12
2,1618,10,7
2,1621,11,7
2,1703,11,8
2,1710,14,11
2,1726,2,10
2,1814,8,14
2,1855,4,3
2,1859,4,3
2,2011,11,12
2,2033,13,1
2,2053,3,13
2,2058,3,13
2,2098,0,8
2,2105,0,14
2,2133,2,12
2,2146,0,13
2,2169,11,0
2,2173,13,0
2,2181,9,6
2,2182,13,0
2,2184,13,0
2,2186,10,1
2,2187,13,0
2,2190,13,0
2,2191,13,0
2,2234,9,7
2,2237,8,0
2,2251,10,12
2,2283,13,4
2,2345,10,2
2,2352,13,10
2,2357,13,2
2,2367,7,11
2,2396,0,6
2,2407,8,13
2,2431,2,1
2,2433,0,13
2,2435,0,13
2,2436,11,7
2,2438,0,10
2,2466,8,0
2,2504,9,1
2,2506,2,0
2,2508,6,14
2,2542,10,1
2,2550,10,6
2,2578,11,13
2,2595,10,8
2,2866,7,1
2,2902,4,11
2,2905,7,1
2,2968,10,4
2,2972,10,4
2,2977,10,14
2,2980,7,2
2,2981,13,4
2,2982,10,4
2,2983,13,9
2,2986,7,1
2,2991,7,9
2,2992,14,1
2,2995,14,2
2,2999,4,0
2,3000,14,9
2,3007,0,1
2,3010,0,13
2,3027,4,11
2,3029,4,11
2,3037,10,12
2,3041,0,13
2,3044,0,1
2,3140,0,11
2,3142,0,11
2,3143,13,12
2,3149,13,14
2,3160,4,8
2,3161,10,5
2,3163,10,13
2,3166,10,4
2,3167,13,2
2,3168,13,2
2,3170,13,10
2,3185,11,13
2,3218,1,12
2,3226,12,0
2,3343,13,6
2,3357,11,9
2,3409,13,14
2,3440,6,13
2,3476,7,14
2,3487,7,9
2,3529,6,1
2,3538,12,1
2,3560,3,14
2,3602,13,10
2,3607,13,14
2,3620,14,12
2,3638,2,4
2,3640,2,4
2,3645,4,13
2,3653,6,5
2,3659,3,4
2,3690,1,12
2,3733,14,3
2,3768,4,13
2,3790,5,14
2,3800,5,1
2,3802,5,1
2,3861,14,13
2,3922,13,8
2,3941,3,8
2,3962,0,9
2,3973,11,3
2,3976,11,9
2,3983,1,2
2,3998,1,2
2,3999,1,14
2,4000,11,12
2,4020,8,4
2,4021,8,2
2,4023,13,6
2,4029,13,6
2,4036,11,3
2,4060,11,13
2,4099,0,10
2,4107,11,10
2,4129,0,13
2,4233,0,13
2,4288,5,5
2,4383,3,9
2,4386,9,0
2,4402,12,10
2,4408,14,8
2,4410,14,1
2,4411,14,7
2,4414,3,3
2,4447,8,0
2,4478,11,9
2,4481,5,2
2,4492,5,12
2,4494,5,3
2,4495,5,10
2,4496,5,6
2,4521,11,10
2,4616,8,11
2,4621,9,11
2,4652,8,7
2,4659,10,9
2,4676,10,8
2,4681,12,12
2,4734,12,7
2,4755,10,6
2,4761,10,6
2,4770,10,13
2,4773,10,6
2,4775,10,6
2,4776,10,6
2,4778,10,13
2,4807,11,14
2,4809,11,14
2,4820,11,14
2,4822,11,14
2,4836,4,7
2,4838,9,14
2,4851,14,10
2,4857,10,9
2,4861,14,10
2,4866,6,14
2,4975,10,0
2,4985,8,6
2,4997,8,10
2,4999,8,9
2,5002,8,10
2,5004,8,0
2,5007,14,1
2,5010,14,3
2,5029,11,14
2,5032,0,8
2,5035,10,2
2,5038,6,4
2,5039,14,11
2,5041,1,14
2,5043,10,6
2,5048,10,6
2,5053,11,4
2,5061,10,6
2,5067,10,4
2,5070,10,5
2,5072,10,5
2,5078,10,5
2,5080,10,6
2,5083,10,4
2,5199,11,4
2,5214,4,0
2,5238,0,13
2,5330,1,14
2,5357,1,6
2,5363,2,7
2,5364,6,2
2,5365,6,0
2,5390,14,2
2,5395,6,0
2,5398,6,7
2,5406,5,10
2,5416,2,0
2,5422,14,13
2,5425,2,1
2,5427,2,0
2,5431,4,0
2,5433,4,0
2,5436,4,0
2,5447,14,0
2,5458,14,1
2,5463,3,9
2,5464,10,9
2,5466,3,14
2,5467,1,4
2,5468,14,0
2,5470,14,3
2,5472,3,0
2,5476,13,0
2,5478,14,6
2,5480,14,2
2,5482,14,6
2,5485,13,4
2,5489,13,13
2,5492,14,4
2,5504,14,13
2,5510,2,6
2,5517,2,1
2,5518,2,5
2,5527,2,4
2,5532,2,14
2,5540,2,4
2,5688,2,10
2,5694,6,10
