Type,Frame,Fish1,Fish2
2,35,3,0
2,43,3,4
2,45,3,4
2,46,3,4
2,64,6,12
2,108,4,13
2,116,4,9
2,117,4,2
2,118,4,2
2,152,12,2
2,155,4,14
2,175,12,3
2,178,10,6
2,181,7,13
2,182,12,14
2,184,1,13
2,253,10,0
2,256,0,12
2,257,10,11
2,259,10,0
2,260,10,10
2,262,7,12
2,264,13,5
2,265,5,0
2,266,5,11
2,269,6,1
2,279,5,0
2,280,11,12
2,285,11,9
2,286,1,11
2,288,1,11
2,290,8,11
2,292,8,7
2,294,8,5
2,296,8,7
2,298,8,1
2,299,8,1
2,300,8,1
2,302,8,5
2,304,8,12
2,305,11,5
2,306,8,6
2,307,11,8
2,309,8,6
2,310,8,6
2,311,8,6
2,339,6,5
2,340,7,13
2,341,6,11
2,342,7,13
2,343,7,13
2,344,6,8
2,345,6,8
2,345,7,13
2,348,6,8
2,353,3,8
2,353,13,4
2,356,7,13
2,359,10,13
2,377,9,10
2,378,9,10
2,388,3,8
2,427,12,4
2,449,4,1
2,454,4,3
2,460,4,1
2,464,4,10
2,470,4,0
2,472,4,0
2,477,0,1
2,478,6,12
2,479,0,1
2,480,0,7
2,481,0,6
2,482,0,1
2,483,0,1
2,538,2,3
2,544,2,6
2,600,2,5
2,637,12,3
2,638,7,9
2,650,0,13
2,653,13,9
2,659,11,1
2,660,11,1
2,680,0,12
2,691,6,4
2,722,0,3
2,723,0,7
2,744,0,13
2,768,4,5
2,770,4,11
2,812,4,2
2,813,4,9
2,814,4,9
2,815,4,9
2,833,8,3
2,834,11,5
2,850,1,9
2,853,1,5
2,891,10,11
2,965,1,2
2,968,1,2
2,986,6,11
2,1027,5,13
2,1029,5,12
2,1030,5,9
2,1031,6,5
2,1033,5,14
2,1035,5,11
2,1036,5,14
2,1037,8,0
2,1039,7,11
2,1040,11,7
2,1042,11,14
2,1043,13,6
2,1044,11,13
2,1045,13,6
2,1047,11,8
2,1048,8,11
2,1049,11,8
2,1052,6,14
2,1077,13,9
2,1123,12,9
2,1129,14,12
2,1168,5,11
2,1169,5,11
2,1172,13,7
2,1174,13,2
2,1192,7,1
2,1211,0,7
2,1212,0,1
2,1213,0,7
2,1215,0,9
2,1216,0,9
2,1223,9,0
2,1224,6,0
2,1225,6,8
2,1234,3,4
2,1235,7,13
2,1240,7,13
2,1241,7,13
2,1246,7,11
2,1267,12,10
2,1272,11,5
2,1275,6,9
2,1276,6,9
2,1282,6,13
2,1338,13,12
2,1344,4,6
2,1351,4,5
2,1351,13,5
2,1475,13,11
2,1482,13,13
2,1487,2,0
2,1489,5,10
2,1491,2,0
2,1492,2,0
2,1498,2,0
2,1499,12,10
2,1500,12,0
2,1502,6,10
2,1503,6,1
2,1504,6,1
2,1509,6,0
2,1510,6,0
2,1512,6,7
2,1512,13,11
2,1513,13,11
2,1514,13,7
2,1515,6,0
2,1516,6,1
2,1517,6,1
2,1518,6,7
2,1519,13,0
2,1521,13,7
2,1523,13,0
2,1526,13,0
2,1537,9,10
2,1539,0,7
2,1544,0,7
2,1546,13,5
2,1548,2,0
2,1550,2,0
2,1552,2,0
2,1553,0,3
2,1555,0,3
2,1556,0,7
2,1558,0,3
2,1572,3,10
2,1577,3,0
2,1592,2,7
2,1595,12,10
2,1607,11,12
2,1609,11,12
2,1611,11,12
2,1613,11,7
2,1617,10,7
2,1619,10,1
2,1623,12,10
2,1706,11,7
2,1708,11,7
2,1711,11,7
2,1719,5,8
2,1813,9,6
2,1854,4,0
2,1856,4,3
2,1860,4,10
2,1861,4,10
2,1866,9,0
2,1869,9,12
2,1968,10,14
2,1971,6,9
2,1976,6,9
2,2025,2,4
2,2030,2,12
2,2035,13,1
2,2036,13,12
2,2039,3,12
2,2044,1,10
2,2045,1,10
2,2047,1,10
2,2052,3,2
2,2055,3,13
2,2059,3,2
2,2062,3,0
2,2063,3,0
2,2091,1,4
2,2096,1,8
2,2097,1,8
2,2100,0,11
2,2112,7,5
2,2143,0,9
2,2147,0,11
2,2159,0,7
2,2165,9,13
2,2166,3,2
2,2166,9,13
2,2168,3,0
2,2170,14,13
2,2180,13,0
2,2181,13,0
2,2182,9,13
2,2183,13,0
2,2185,13,0
2,2186,13,0
2,2189,13,0
2,2190,10,3
2,2191,10,3
2,2192,13,0
2,2197,13,3
2,2232,7,11
2,2234,1,5
2,2236,8,14
2,2239,9,0
2,2240,5,13
2,2241,5,13
2,2244,5,1
2,2247,12,1
2,2261,9,11
2,2281,11,0
2,2344,3,0
2,2347,2,4
2,2356,13,12
2,2363,13,11
2,2364,5,3
2,2373,13,12
2,2374,13,11
2,2375,13,11
2,2377,13,12
2,2406,8,13
2,2408,8,13
2,2432,0,13
2,2434,0,13
2,2436,0,13
2,2437,0,10
2,2437,11,4
2,2455,11,5
2,2494,11,2
2,2504,1,11
2,2505,1,9
2,2505,2,13
2,2507,2,11
2,2510,10,0
2,2544,0,13
2,2552,11,6
2,2587,10,13
2,2680,4,1
2,2789,4,11
2,2791,5,12
2,2792,5,12
2,2793,5,12
2,2860,7,4
2,2861,7,2
2,2864,12,4
2,2868,10,5
2,2903,4,12
2,2952,4,7
2,2962,6,4
2,2963,6,4
2,2969,10,8
2,2970,10,8
2,2973,10,8
2,2974,10,8
2,2975,10,8
2,2976,10,8
2,2979,13,1
2,2980,10,9
2,2982,7,1
2,2983,7,2
2,2985,7,5
2,2987,7,4
2,2989,7,1
2,2990,7,4
2,2992,7,2
2,2993,14,9
2,2994,14,4
2,2996,14,1
2,2997,4,12
2,2997,14,10
2,2998,14,10
2,2999,14,10
2,3000,4,12
2,3001,14,9
2,3006,0,13
2,3008,0,1
2,3011,0,1
2,3028,4,11
2,3030,4,0
2,3031,4,11
2,3032,4,11
2,3038,10,13
2,3043,10,13
2,3045,0,1
2,3141,0,2
2,3142,11,3
2,3149,11,13
2,3157,13,12
2,3160,10,5
2,3162,10,13
2,3164,10,13
2,3167,10,12
2,3168,12,8
2,3169,12,4
2,3169,13,5
2,3170,12,4
2,3171,12,4
2,3172,12,4
2,3187,11,2
2,3219,12,13
2,3236,3,14
2,3237,3,6
2,3321,13,4
2,3351,11,10
2,3376,13,1
2,3437,6,8
2,3444,2,6
2,3468,6,8
2,3485,7,2
2,3496,14,9
2,3535,12,0
2,3557,12,8
2,3558,12,8
2,3561,3,2
2,3603,13,14
2,3604,13,14
2,3605,13,14
2,3606,13,14
2,3608,13,12
2,3609,13,12
2,3610,13,12
2,3611,13,12
2,3612,13,12
2,3613,13,12
2,3614,13,12
2,3615,13,12
2,3616,13,12
2,3617,13,12
2,3618,13,12
2,3637,2,4
2,3637,3,11
2,3638,3,11
2,3645,3,2
2,3653,3,8
2,3655,3,8
2,3659,9,4
2,3692,1,12
2,3734,14,12
2,3754,4,1
2,3759,13,5
2,3764,2,5
2,3769,4,14
2,3796,2,3
2,3798,2,9
2,3801,5,2
2,3808,2,7
2,3855,13,3
2,3913,4,8
2,3923,13,9
2,3935,13,14
2,3939,0,13
2,3961,11,14
2,3968,13,8
2,3969,13,7
2,3973,13,7
2,3974,6,7
2,3974,11,12
2,3976,13,8
2,3977,3,12
2,3978,3,5
2,3979,3,5
2,3980,3,5
2,3981,3,5
2,3982,3,5
2,3983,3,8
2,3984,3,8
2,3985,1,7
2,3986,1,7
2,3987,1,7
2,3987,3,8
2,3988,1,7
2,3988,3,8
2,3989,3,8
2,3990,1,7
2,3990,3,8
2,3991,3,8
2,3998,11,8
2,3999,11,8
2,4001,11,12
2,4018,3,2
2,4020,3,2
2,4020,4,5
2,4021,3,11
2,4022,3,4
2,4025,13,4
2,4034,11,8
2,4037,11,2
2,4051,11,5
2,4053,11,5
2,4054,11,5
2,4096,0,11
2,4098,0,8
2,4100,0,10
2,4106,11,8
2,4108,11,10
2,4120,0,12
2,4121,0,5
2,4122,0,5
2,4123,0,5
2,4125,0,10
2,4221,14,4
2,4239,14,12
2,4242,3,10
2,4281,0,14
2,4282,0,4
2,4382,3,13
2,4384,4,13
2,4402,8,9
2,4408,3,1
2,4409,5,10
2,4410,5,10
2,4411,5,12
2,4412,14,1
2,4413,14,1
2,4447,1,9
2,4478,5,0
2,4480,5,1
2,4481,10,1
2,4493,5,0
2,4494,10,2
2,4495,10,1
2,4496,10,5
2,4522,11,8
2,4527,11,9
2,4616,7,1
2,4621,1,0
2,4633,9,11
2,4637,9,6
2,4657,2,9
2,4659,12,5
2,4679,0,13
2,4680,0,12
2,4700,13,7
2,4701,13,7
2,4726,12,5
2,4727,12,5
2,4738,1,0
2,4739,1,12
2,4756,10,1
2,4757,10,1
2,4762,10,1
2,4763,10,1
2,4764,10,1
2,4765,10,1
2,4767,10,1
2,4771,10,13
2,4774,10,6
2,4775,14,9
2,4777,10,6
2,4786,3,9
2,4806,9,14
2,4808,4,14
2,4809,4,8
2,4819,11,14
2,4821,11,14
2,4828,7,14
2,4834,6,1
2,4837,9,14
2,4848,14,8
2,4856,10,9
2,4859,0,8
2,4863,6,8
2,4876,3,4
2,4977,10,7
2,4991,8,9
2,4998,8,14
2,5001,8,0
2,5003,8,10
2,5005,14,0
2,5008,14,10
2,5009,14,10
2,5012,8,3
2,5025,8,14
2,5031,10,6
2,5032,10,4
2,5033,10,4
2,5037,10,7
2,5039,6,9
2,5040,14,0
2,5043,8,11
2,5047,10,2
2,5049,10,6
2,5052,10,2
2,5052,11,7
2,5055,10,6
2,5056,0,11
2,5058,6,4
2,5062,10,6
2,5068,10,5
2,5071,10,4
2,5073,10,5
2,5079,10,4
2,5081,10,7
2,5085,10,6
2,5200,11,3
2,5207,10,4
2,5230,0,11
2,5241,2,13
2,5263,3,6
2,5270,7,1
2,5280,7,1
2,5316,12,6
2,5332,2,13
2,5360,1,2
2,5364,2,7
2,5365,2,14
2,5386,3,8
2,5389,14,13
2,5391,14,2
2,5394,6,0
2,5396,6,14
2,5399,2,14
2,5408,8,1
2,5410,2,13
2,5412,2,13
2,5421,3,9
2,5423,14,0
2,5426,2,0
2,5428,2,0
2,5432,2,6
2,5434,2,6
2,5446,14,13
2,5453,3,14
2,5457,14,1
2,5461,3,14
2,5463,14,0
2,5464,3,12
2,5464,14,13
2,5465,14,13
2,5466,14,1
2,5468,3,12
2,5469,3,12
2,5471,3,4
2,5475,13,0
2,5477,14,4
2,5480,2,12
2,5481,14,12
2,5484,14,13
2,5487,14,4
2,5490,13,0
2,5493,14,4
2,5495,13,12
2,5496,13,0
2,5497,13,0
2,5499,13,12
2,5508,5,9
2,5511,2,1
2,5512,2,1
2,5516,14,4
2,5517,14,4
2,5522,1,5
2,5524,2,6
2,5525,2,4
2,5526,2,4
2,5531,2,6
2,5533,2,6
2,5534,2,6
2,5535,2,6
2,5536,2,6
2,5537,2,6
2,5538,2,6
2,5539,2,6
2,5541,2,6
2,5547,3,6
2,5626,6,11
2,5627,6,14
2,5691,6,4
2,5692,6,12
2,5695,6,0
2,5697,0,12
2,5699,0,7
2,5729,8,11
2,5732,11,14
2,5733,11,14
2,5745,11,2
2,5746,11,14
2,5747,10,2
2,5749,7,2
2,5761,11,14
2,5766,11,5
2,5768,11,7
2,5770,2,8
2,5913,13,9
2,5917,13,9
2,5925,1,5
2,5927,1,7
2,5930,7,2
2,5932,13,9
2,5940,7,8
2,5941,2,14
2,5941,9,13
