Type,Frame,Fish1,Fish2
2,269,13,11
2,416,7,8
2,417,7,4
2,420,12,8
2,422,12,8
2,438,8,6
2,491,8,5
2,493,8,5
2,497,11,8
2,500,11,8
2,504,11,5
2,507,12,4
2,580,14,13
2,581,14,13
2,582,14,13
2,608,2,4
2,609,2,4
2,610,13,4
2,649,6,15
2,681,13,11
2,683,13,7
2,686,2,11
2,688,2,11
2,690,2,8
2,690,10,1
2,691,10,7
2,692,10,7
2,693,2,11
2,695,2,14
2,699,10,13
2,707,6,10
2,710,6,4
2,724,13,4
2,728,13,7
2,729,13,7
2,730,13,7
2,735,13,6
2,736,13,6
2,738,13,10
2,743,13,6
2,747,11,2
2,748,11,15
2,754,10,2
2,772,6,4
2,837,4,2
2,839,4,2
2,842,4,1
2,851,13,11
2,856,13,15
2,861,2,8
2,863,2,3
2,865,2,3
2,868,2,7
2,871,2,8
2,916,12,11
2,918,6,9
2,920,15,6
2,921,15,13
2,961,2,9
2,962,2,9
2,975,12,7
2,979,3,7
2,984,2,7
2,994,12,7
2,1001,11,7
2,1002,1,8
2,1028,6,0
2,1031,11,8
2,1060,15,3
2,1061,15,6
2,1062,15,6
2,1159,5,3
2,1161,4,7
2,1225,7,6
2,1265,11,2
2,1267,11,2
2,1277,1,7
2,1286,6,7
2,1346,7,0
2,1350,7,8
2,1353,7,8
2,1356,8,0
2,1437,0,1
2,1493,2,8
2,1494,2,8
2,1659,12,4
2,1660,12,4
2,1661,12,4
2,1662,12,4
2,1663,12,4
2,1664,12,4
2,1665,12,0
2,1666,12,0
2,1747,1,0
2,1748,1,3
2,1749,1,6
2,1750,1,6
2,1905,2,15
2,1906,2,0
2,1908,3,0
2,1912,0,6
2,1942,11,1
2,2131,5,1
2,2211,11,5
2,2214,11,5
2,2215,11,5
2,2216,11,5
2,2246,13,6
2,2256,13,1
2,2303,0,5
2,2309,0,13
2,2314,8,5
2,2316,8,3
2,2378,2,5
2,2581,2,13
2,2582,2,5
2,2584,2,13
2,2585,2,12
2,2610,0,11
2,2629,12,2
2,2704,0,15
2,2714,9,2
2,2720,7,5
2,2726,10,14
2,2735,5,10
2,2737,5,0
2,2745,0,15
2,2745,14,8
2,2764,12,12
2,2765,12,7
2,2789,11,9
2,2790,11,9
2,2794,5,10
2,2795,12,8
2,2796,12,8
2,2802,2,0
2,2843,5,10
2,2844,5,2
2,2888,12,14
2,2892,1,4
2,2893,1,4
2,2894,1,4
2,2899,14,9
2,2902,2,6
2,2934,0,14
2,2943,0,7
2,2948,2,1
2,2955,2,1
2,2956,2,12
2,2956,9,12
2,2971,0,1
2,2972,0,1
2,2975,9,3
2,2977,9,3
2,2978,9,8
2,3005,2,6
2,3019,7,14
2,3021,11,14
2,3022,11,4
2,3023,5,4
2,3023,11,4
2,3025,5,4
2,3027,5,11
2,3029,5,4
2,3030,5,4
2,3032,5,4
2,3034,5,4
2,3035,5,0
2,3174,11,4
2,3178,12,13
2,3236,13,8
2,3243,7,12
2,3250,3,14
2,3253,3,13
2,3254,3,4
2,3261,3,10
2,3295,14,5
2,3298,7,4
2,3300,7,10
2,3301,7,10
2,3303,7,10
2,3304,7,10
2,3305,7,10
2,3307,7,10
2,3328,3,14
2,3336,3,2
2,3587,0,6
2,3591,4,2
2,3593,4,2
2,3598,3,0
2,3602,8,2
2,3619,0,6
2,3648,0,14
2,3679,9,4
2,3680,13,7
2,3693,11,13
2,3694,11,13
2,3695,13,11
2,3697,13,11
2,3698,11,14
2,3699,11,14
2,3709,14,4
2,3711,14,4
2,3745,14,6
2,3755,11,5
2,3759,11,5
2,3760,11,5
2,3761,11,5
2,3762,11,5
2,3763,11,5
2,3767,11,5
2,3768,11,5
2,3770,11,0
2,3771,11,5
2,3773,11,5
2,3775,9,5
2,3776,11,5
2,3783,9,13
2,3826,3,5
2,3828,3,9
2,3830,3,10
2,3832,3,10
2,3835,13,10
2,4331,1,3
2,4347,13,4
2,4350,14,4
2,4351,6,11
2,4353,6,11
2,4354,6,11
2,4355,6,11
2,4356,6,11
2,4357,14,8
2,4363,5,6
2,4364,5,14
2,4365,5,14
2,4367,5,14
2,4369,5,9
2,4371,9,4
2,4379,5,8
2,4386,6,11
2,4396,3,14
2,4398,3,8
2,4399,3,14
2,4400,3,8
2,4403,3,10
2,4404,3,10
2,4406,3,10
2,4407,3,10
2,4408,3,10
2,4409,6,10
2,4417,6,3
2,4420,10,8
2,4422,10,6
2,4424,10,6
2,4434,13,5
2,4441,14,13
2,4443,14,13
2,4444,14,2
2,4590,4,5
2,4595,3,5
2,4597,3,6
2,4599,12,6
2,4601,12,1
2,4603,15,4
2,4604,1,6
2,4604,15,5
2,4609,3,6
2,4610,7,10
2,4612,1,0
2,4613,3,15
2,4623,3,12
2,4627,4,13
2,4633,4,3
2,4640,4,12
2,4656,15,13
2,4663,7,1
2,4666,7,1
2,4668,7,3
2,4668,14,2
2,4669,7,1
2,4670,10,2
2,4683,5,3
2,4691,4,6
2,4692,1,5
2,4692,5,1
2,4693,1,5
2,4694,1,0
2,4694,5,0
2,4695,5,3
2,4697,13,14
2,4699,14,1
2,4700,14,1
2,4702,14,1
2,4703,14,0
2,4704,7,3
2,4704,14,1
2,4707,12,13
2,4730,7,10
2,4738,12,14
2,4740,12,14
2,4757,11,0
2,4769,11,7
2,4775,15,5
2,4776,15,7
2,4808,14,1
2,4809,6,1
2,4810,6,11
2,4812,14,5
2,4820,1,13
2,4823,1,13
2,4825,1,14
2,4826,1,14
2,4827,1,14
2,4828,1,14
2,4829,1,14
2,4830,1,14
2,4831,1,14
2,4832,1,13
2,4833,1,13
2,4834,6,5
2,4835,6,14
2,4836,6,1
2,4837,6,14
2,4838,6,13
2,4841,8,14
2,4843,8,1
2,4853,14,7
2,4855,14,7
2,4857,14,7
2,4859,14,6
2,4862,14,7
2,5051,1,9
2,5054,7,1
2,5055,7,1
2,5056,7,1
2,5057,7,1
2,5067,12,6
2,5068,12,6
2,5072,6,12
2,5074,1,2
2,5074,6,9
2,5075,11,6
2,5085,11,1
2,5087,7,6
2,5099,6,2
2,5100,15,12
2,5101,15,2
2,5103,15,9
2,5105,13,12
2,5108,12,6
2,5109,6,4
2,5110,6,2
2,5111,5,6
2,5114,5,4
2,5115,5,4
2,5121,6,8
2,5122,6,13
2,5123,6,13
2,5125,1,11
2,5126,5,3
2,5127,5,4
2,5132,11,2
2,5141,12,1
2,5143,12,1
2,5143,13,9
2,5144,12,3
2,5145,12,3
2,5147,12,3
2,5148,12,3
2,5148,13,9
2,5149,13,9
2,5153,2,1
2,5155,7,9
2,5156,7,9
2,5157,7,9
2,5166,8,0
2,5167,8,0
2,5168,8,0
2,5216,4,8
2,5221,0,2
2,5222,0,3
2,5223,0,3
2,5234,6,1
2,5239,6,4
2,5240,8,14
2,5253,1,4
2,5254,1,3
2,5256,15,2
2,5257,15,2
2,5258,15,4
2,5259,15,4
2,5271,1,15
2,5277,14,1
2,5284,13,12
2,5285,13,15
2,5286,13,12
2,5287,13,12
2,5431,8,3
2,5467,9,3
2,5469,9,2
2,5471,9,3
2,5517,6,4
2,5530,15,3
2,5534,8,12
2,5537,0,10
2,5556,10,6
2,5558,10,6
2,5566,12,14
2,5618,11,8
2,5621,8,11
2,5627,8,14
2,5630,10,6
2,5647,4,13
2,5649,8,13
2,5652,8,9
2,5673,2,14
2,5677,8,10
2,5679,2,14
2,5686,13,4
2,5687,13,4
2,5694,8,13
2,5697,4,10
2,5714,4,10
2,5725,4,10
2,5740,8,14
2,5741,8,14
2,5745,8,14
2,5749,8,12
2,5750,8,12
2,5752,8,4
2,5779,6,2
2,5781,6,12
2,5807,6,11
2,5808,6,0
2,5809,6,0
2,5810,6,0
2,5813,6,0
2,5899,4,14
2,5900,4,14
2,5901,4,14
2,5902,4,13
2,5903,4,14
2,5904,8,6
2,5906,4,8
2,5907,4,14
2,5909,4,14
2,5960,11,10
2,5975,8,10
2,5977,11,2
2,5979,11,10
2,5981,11,2
2,5986,15,10
2,5987,15,10
2,5988,15,10
2,6034,8,10
2,6036,8,10
2,6114,10,0
2,6384,11,9
2,6385,11,4
2,6386,11,4
2,6390,11,1
2,6393,11,7
2,6399,9,13
2,6400,9,4
2,6401,9,11
2,6407,5,11
2,6412,1,7
2,6413,5,2
2,6433,1,11
2,6435,7,15
2,6441,9,0
2,6442,9,14
2,6445,5,14
2,6447,5,6
2,6449,6,13
2,6450,6,4
2,6451,6,4
2,6454,13,8
2,6457,13,8
2,6458,6,5
2,6459,6,5
2,6462,6,5
2,6463,6,8
2,6467,6,0
2,6469,6,0
2,6470,6,5
2,6473,6,0
2,6486,5,6
2,6487,8,15
2,6502,5,6
2,6511,14,10
2,6520,1,0
2,6542,10,11
2,6543,10,0
2,6543,11,10
2,6544,10,1
2,6560,0,12
2,6561,0,12
2,6591,8,10
2,6631,13,5
2,6639,13,9
2,6666,9,0
2,6669,7,8
2,6776,12,5
2,6778,12,5
2,6780,12,9
2,6782,12,9
2,6783,12,10
2,6784,12,10
2,6785,12,10
2,6787,5,9
2,6788,10,12
2,6863,2,10
2,6865,5,6
2,6866,5,6
2,6867,5,6
2,6869,5,10
2,6870,3,2
2,6898,2,10
2,7040,7,4
2,7054,3,1
2,7055,4,0
2,7059,3,15
2,7060,3,11
2,7064,4,5
2,7071,12,0
2,7076,5,12
2,7094,0,5
2,7096,0,5
2,7096,15,2
2,7097,15,0
2,7098,0,5
2,7099,0,2
2,7102,12,14
2,7105,12,14
2,7113,6,11
2,7115,6,11
2,7118,12,11
2,7143,11,15
2,7144,6,11
2,7145,6,15
2,7145,11,0
2,7146,11,15
2,7147,11,15
2,7148,2,6
2,7148,11,15
2,7150,6,15
2,7150,15,15
2,7151,7,15
2,7152,6,7
2,7153,6,11
2,7156,6,15
2,7159,0,15
2,7163,0,2
2,7164,0,3
2,7176,1,0
2,7178,11,5
2,7187,5,0
2,7190,8,12
2,7191,5,0
2,7198,11,4
2,7199,11,15
2,7201,4,2
2,7203,2,3
