Type,Frame,Fish1,Fish2
2,268,13,14
2,270,13,11
2,418,7,4
2,435,9,15
2,442,8,6
2,495,11,5
2,499,11,5
2,503,11,5
2,505,11,8
2,508,12,8
2,626,13,5
2,650,6,15
2,682,7,2
2,684,13,11
2,689,10,7
2,691,2,14
2,694,2,14
2,696,2,14
2,702,6,11
2,709,6,1
2,723,13,10
2,727,13,10
2,734,13,5
2,737,13,10
2,745,13,5
2,753,8,13
2,758,10,2
2,794,8,15
2,838,4,3
2,841,4,3
2,852,13,8
2,860,2,3
2,862,2,4
2,864,2,3
2,917,12,3
2,964,6,10
2,983,7,1
2,984,7,15
2,1001,1,8
2,1030,6,12
2,1032,11,3
2,1152,6,8
2,1160,3,7
2,1224,7,0
2,1232,8,0
2,1266,6,11
2,1276,1,2
2,1341,8,0
2,1351,7,15
2,1435,12,1
2,1658,12,13
2,1668,12,13
2,1841,13,6
2,1935,12,9
2,2210,11,12
2,2218,11,12
2,2249,6,0
2,2302,0,2
2,2304,0,5
2,2315,8,3
2,2377,2,0
2,2382,12,10
2,2702,9,8
2,2708,0,3
2,2717,10,7
2,2725,10,7
2,2734,10,15
2,2736,12,15
2,2748,0,5
2,2767,12,8
2,2795,5,8
2,2796,5,8
2,2842,8,2
2,2845,5,0
2,2892,8,5
2,2895,1,4
2,2901,2,6
2,2933,0,4
2,2944,0,4
2,2955,9,0
2,2974,9,5
2,3004,10,0
2,3017,10,0
2,3024,5,1
2,3026,5,11
2,3028,5,1
2,3031,11,7
2,3033,5,7
2,3049,0,5
2,3177,12,7
2,3242,7,14
2,3244,7,12
2,3255,3,4
2,3279,3,12
2,3297,12,7
2,3302,7,8
2,3306,7,8
2,3330,3,12
2,3474,1,4
2,3595,4,0
2,3600,0,3
2,3603,8,12
2,3644,0,14
2,3671,13,5
2,3696,13,12
2,3698,13,8
2,3707,14,0
2,3710,14,4
2,3744,14,6
2,3746,14,6
2,3756,11,5
2,3766,11,5
2,3769,11,14
2,3772,11,0
2,3774,9,4
2,3782,9,11
2,3820,4,1
2,3827,3,9
2,3829,3,9
2,3831,3,10
2,3833,3,9
2,4200,7,8
2,4333,1,3
2,4350,6,11
2,4352,6,11
2,4353,14,8
2,4354,14,10
2,4355,14,10
2,4357,6,11
2,4361,5,14
2,4366,5,14
2,4389,6,11
2,4397,3,8
2,4402,3,8
2,4405,3,10
2,4416,6,3
2,4419,10,8
2,4421,10,8
2,4430,8,10
2,4440,14,5
2,4442,14,5
2,4445,14,2
2,4596,3,6
2,4598,13,5
2,4602,2,6
2,4606,1,13
2,4611,5,13
2,4612,5,15
2,4624,3,1
2,4630,4,13
2,4634,4,12
2,4655,15,5
2,4670,3,6
2,4686,5,3
2,4691,5,3
2,4693,5,4
2,4696,13,14
2,4705,12,0
2,4728,7,2
2,4736,7,2
2,4739,12,14
2,4755,11,8
2,4758,11,8
2,4774,5,8
2,4779,15,14
2,4811,6,0
2,4819,1,14
2,4822,1,13
2,4824,1,13
2,4836,1,5
2,4840,8,11
2,4843,1,14
2,4844,1,14
2,4854,14,7
2,4856,14,7
2,4861,14,7
2,4863,14,7
2,5053,7,8
2,5071,12,1
2,5073,1,2
2,5075,4,8
2,5086,2,12
2,5091,1,9
2,5100,6,2
2,5101,6,2
2,5104,13,7
2,5106,6,2
2,5112,7,5
2,5116,6,4
2,5124,6,13
2,5125,5,6
2,5128,4,5
2,5133,13,3
2,5144,13,1
2,5149,7,8
2,5152,7,3
2,5158,7,13
2,5212,3,4
2,5219,7,2
2,5224,0,3
2,5234,15,8
2,5239,8,1
2,5252,7,2
2,5273,2,6
2,5466,9,4
2,5468,9,14
2,5470,9,2
2,5530,3,0
2,5532,12,15
2,5535,8,4
2,5561,6,14
2,5604,14,11
2,5620,11,8
2,5622,8,9
2,5647,13,14
2,5651,8,13
2,5664,8,9
2,5678,2,14
2,5680,2,14
2,5692,8,13
2,5713,4,3
2,5724,4,10
2,5726,4,10
2,5748,8,12
2,5751,8,12
2,5780,6,12
2,5806,6,11
2,5812,6,8
2,5898,4,13
2,5902,8,13
2,5904,4,13
2,5905,4,6
2,5908,4,8
2,5930,15,1
2,5974,8,2
2,5978,11,10
2,5982,11,10
2,6113,15,0
2,6120,10,1
2,6386,15,13
2,6391,11,1
2,6394,11,7
2,6411,1,13
2,6414,8,15
2,6434,1,11
2,6446,5,6
2,6448,5,6
2,6453,13,7
2,6455,5,9
2,6458,5,8
2,6459,5,9
2,6460,5,9
2,6468,6,0
2,6473,5,13
2,6487,5,6
2,6500,5,15
2,6517,14,9
2,6542,11,6
2,6544,11,0
2,6562,0,7
2,6633,3,15
2,6665,9,5
2,6668,7,8
2,6670,7,8
2,6777,12,5
2,6779,12,5
2,6781,12,9
2,6842,10,2
2,6864,5,2
2,7049,4,7
2,7054,9,5
2,7055,9,0
2,7059,9,8
2,7061,3,11
2,7064,5,5
2,7072,12,4
2,7097,12,14
2,7100,12,6
2,7103,12,14
2,7117,0,11
2,7141,11,15
2,7144,11,5
2,7146,6,11
2,7147,6,15
2,7148,6,15
2,7149,6,0
2,7150,7,2
2,7151,6,7
2,7151,15,0
2,7152,15,0
2,7153,15,0
2,7173,5,0
2,7186,5,15
2,7196,3,11
2,7199,4,2
2,7200,2,11
2,7201,11,3
2,7205,4,2
2,7215,4,3
2,7218,4,2
2,7222,4,2
2,7224,4,2
2,7226,4,2
2,7227,6,8
2,7235,14,12
2,7243,4,6
2,7244,3,4
2,7247,6,11
2,7251,0,11
2,7253,14,11
2,7254,14,11
2,7256,3,6
2,7268,6,2
2,7272,15,2
2,7274,15,6
2,7278,14,7
2,7295,6,10
2,7306,11,14
2,7314,14,11
2,7316,14,15
2,7319,14,15
2,7320,14,15
2,7329,14,15
2,7333,6,10
2,7341,9,5
2,7343,9,1
2,7365,1,8
2,7373,1,7
2,7375,14,5
2,7384,12,7
2,7390,6,8
2,7398,4,12
2,7399,4,12
2,7400,15,9
2,7405,1,8
2,7410,1,14
2,7414,8,1
2,7415,10,5
2,7419,12,4
2,7432,4,12
2,7442,12,15
2,7461,5,8
2,7480,0,4
2,7533,8,14
2,7568,6,12
2,7830,12,2
2,7835,12,4
2,7861,5,6
2,7886,3,9
2,7893,3,0
2,7897,3,9
2,7931,15,6
2,7961,9,6
2,7984,9,8
2,7991,7,6
2,7999,4,5
2,8001,3,9
2,8003,3,9
2,8162,10,5
2,8175,15,10
2,8184,12,2
2,8189,10,7
2,8203,10,8
2,8208,14,8
2,8210,14,5
2,8214,14,9
2,8220,7,10
2,8232,1,12
2,8233,1,10
2,8236,12,12
2,8239,12,1
2,8244,10,5
2,8275,14,5
2,8359,10,6
2,8361,10,5
2,8529,11,7
2,8533,9,7
2,8605,11,8
2,8615,8,5
2,8628,7,11
2,8691,15,5
2,8720,10,15
2,8733,8,0
2,8753,5,2
2,8782,5,7
2,8845,7,10
2,8855,2,8
2,8892,9,7
2,8896,12,9
2,8897,15,9
2,8945,1,15
2,8998,0,11
2,9014,11,8
2,9018,0,10
2,9203,8,5
2,9221,10,14
2,9225,10,14
2,9283,6,15
2,9286,6,15
2,9288,6,15
2,9291,6,15
2,9293,6,15
2,9297,6,12
2,9357,9,15
2,9370,15,5
2,9374,15,5
2,9383,3,1
2,9405,6,7
2,9407,9,12
2,9421,2,5
2,9423,2,5
2,9425,2,5
2,9430,4,2
2,9532,1,12
2,9534,1,12
2,9541,12,9
2,9549,1,2
2,9560,12,9
2,9614,14,1
2,9617,14,1
2,9630,12,2
2,9679,14,9
2,9682,1,15
2,9686,15,6
2,9687,15,3
2,9688,15,3
2,9699,3,5
2,9702,5,3
2,9705,3,11
2,9706,3,7
2,9707,3,7
2,9709,3,6
2,9711,15,10
2,9713,15,6
2,9714,15,10
2,9717,10,12
2,9728,3,10
2,9731,11,6
2,9738,5,2
2,9740,5,2
2,9742,5,2
2,9746,5,6
2,9759,11,3
2,9762,11,15
2,9767,1,5
2,9769,1,6
2,9771,1,6
2,9802,12,3
2,9804,12,3
2,9809,12,10
2,9819,3,8
2,9821,3,10
2,9905,0,5
2,9910,10,5
2,9918,10,6
2,9928,15,10
2,9930,15,4
2,10033,2,5
2,10064,4,6
2,10090,14,3
2,10131,6,5
2,10134,4,6
2,10156,12,0
2,10158,12,4
2,10160,4,11
2,10162,6,7
2,10212,6,11
2,10215,7,5
2,10306,0,12
2,10311,5,7
2,10313,5,7
2,10315,5,7
2,10322,12,5
2,10324,12,5
2,10436,12,5
2,10438,12,9
2,10458,3,7
2,10478,0,9
2,10507,15,5
2,10517,6,3
2,10517,15,5
2,10540,6,15
2,10561,5,15
